name,state,year,treated,socialist_voteshare
LANNACH,STYRIA,1983,1,0.4974522
MORTANTSCH,STYRIA,1983,1,0.497307
GAMING,LOWERAUSTRIA,1994,0,0.4972376
KREMS/DONAU (STADT),LOWERAUSTRIA,1983,0,0.4970973
FRANKENBURG/HAUSRUCK,UPPERAUSTRIA,1990,0,0.4970373
JOIS,BURGENLAND,1990,0,0.496977
GRUENAU/ALMTAL,UPPERAUSTRIA,1983,0,0.4968017
FURTH/GOETTWEIG,LOWERAUSTRIA,1983,0,0.4967277
ILLMITZ,BURGENLAND,1990,0,0.4965604
HOHENBERG,LOWERAUSTRIA,1994,0,0.4964029
MALLNITZ,CARINTHIA,1986,1,0.4963181
GALLIZIEN,CARINTHIA,1990,1,0.4962617
UNTERSIEBENBRUNN,LOWERAUSTRIA,1994,0,0.49625
TAXENBACH,SALZBURG,1983,0,0.4961877
PAMA,BURGENLAND,1983,0,0.4961598
KALTENLEUTGEBEN,LOWERAUSTRIA,1990,0,0.4961538
ANGATH,TYROL,1983,1,0.496124
GLOBASNITZ,CARINTHIA,1986,1,0.4960784
NEUHOFEN/KREMS,UPPERAUSTRIA,1983,0,0.496063
GAMS/HIEFLAU,STYRIA,1990,1,0.495935
BAD ISCHL,UPPERAUSTRIA,1983,0,0.4958603
WUERFLACH,LOWERAUSTRIA,1986,0,0.495858
STUHLFELDEN,SALZBURG,1986,0,0.4956522
SPITAL/SEMMERING,STYRIA,1986,1,0.495509
PENZING,VIENNA,1990,0,0.4954727
KAPELLEN,STYRIA,1986,1,0.4952153
KATSDORF,UPPERAUSTRIA,1983,0,0.4951299
WALD/SCHOBERPASS,STYRIA,1983,1,0.4950884
UTTENDORF,SALZBURG,1986,0,0.495056
HAUNOLDSTEIN,LOWERAUSTRIA,1983,0,0.4950495
GRAFENSTEIN,CARINTHIA,1983,1,0.4950249
PISTORF,STYRIA,1983,1,0.4950249
LAFNITZ,STYRIA,1990,1,0.4950166
STUHLFELDEN,SALZBURG,1983,0,0.4947781
LANZENDORF,LOWERAUSTRIA,1994,0,0.494709
HOCHWOLKERSDORF,LOWERAUSTRIA,1990,0,0.4946071
FELDKIRCHEN,CARINTHIA,1983,1,0.494561
GRAFENBACH-ST.VALENTIN,LOWERAUSTRIA,1994,0,0.4944974
THAL,STYRIA,1990,1,0.4944014
OTTNANG/HAUSRUCK,UPPERAUSTRIA,1986,0,0.4943773
WUERFLACH,LOWERAUSTRIA,1990,0,0.4943311
POTTENSTEIN,LOWERAUSTRIA,1990,0,0.4941725
STAINACH,STYRIA,1990,1,0.4941725
HAINBURG/DONAU,LOWERAUSTRIA,1983,0,0.4941549
KRENGLBACH,UPPERAUSTRIA,1983,0,0.4941435
SEEWALCHEN/ATTERSEE,UPPERAUSTRIA,1983,0,0.4941223
LUFTENBERG/DONAU,UPPERAUSTRIA,1994,0,0.4940504
RATSCH/WEINSTRASSE,STYRIA,1994,1,0.4940239
STEGERSBACH,BURGENLAND,1986,0,0.4939976
HERZOGENBURG,LOWERAUSTRIA,1994,0,0.493928
POGGERSDORF,CARINTHIA,1986,1,0.4939219
WOLFSEGG/HAUSRUCK,UPPERAUSTRIA,1986,0,0.4937888
WENG/ADMONT,STYRIA,1990,1,0.4937343
DEUTSCH JAHRNDORF,BURGENLAND,1983,0,0.493617
SCHALCHEN,UPPERAUSTRIA,1990,0,0.4935829
TADTEN,BURGENLAND,1990,0,0.493558
BISCHOFSHOFEN,SALZBURG,1994,0,0.4935272
MARKGRAFNEUSIEDL,LOWERAUSTRIA,1990,0,0.4935065
PIBERBACH,UPPERAUSTRIA,1990,0,0.4932362
ST.PETER/SULMTAL,STYRIA,1983,1,0.4929757
MUENCHENDORF,LOWERAUSTRIA,1990,0,0.4929271
BAD GASTEIN,SALZBURG,1990,0,0.4928356
SIMMERING,VIENNA,1994,0,0.4926936
WIENER NEUSTADT (LAND),LOWERAUSTRIA,1986,0,0.4926913
ROHRBACH/LAFNITZ,STYRIA,1994,1,0.4926686
WALDEGG,LOWERAUSTRIA,1994,0,0.4926534
ST.VALENTIN,LOWERAUSTRIA,1994,0,0.4925874
GUTENBRUNN,LOWERAUSTRIA,1994,0,0.4925373
OGGAU/NEUSIEDLER SEE,BURGENLAND,1983,0,0.4922118
PAUDORF,LOWERAUSTRIA,1994,0,0.4921502
GATTENDORF,BURGENLAND,1994,0,0.4921363
AFLENZ LAND,STYRIA,1986,1,0.4919065
LANDSTRASSE,VIENNA,1983,0,0.4918752
GROSSLOBMING,STYRIA,1986,1,0.4918626
KLAUSEN-LEOPOLDSDORF,LOWERAUSTRIA,1990,0,0.4917293
WOLFSEGG/HAUSRUCK,UPPERAUSTRIA,1990,0,0.4916733
PATERNION,CARINTHIA,1990,1,0.4916598
LUDMANNSDORF,CARINTHIA,1990,1,0.4914611
ST.MARIEN,UPPERAUSTRIA,1986,0,0.4913324
TRAUSDORF/WULKA,BURGENLAND,1994,0,0.4912118
BERGHAUSEN,STYRIA,1986,1,0.4911243
TREGLWANG,STYRIA,1990,1,0.4909747
PFAFFSTAETTEN,LOWERAUSTRIA,1983,0,0.4908748
UNTERWEITERSDORF,UPPERAUSTRIA,1990,0,0.4907834
PIRKA,STYRIA,1986,1,0.4907407
SCHOENKIRCHEN-REYERSDORF,LOWERAUSTRIA,1983,0,0.4907216
KAPPEL/KRAPPFELD,CARINTHIA,1983,1,0.4906367
PATERNION,CARINTHIA,1986,1,0.4904153
REGAU,UPPERAUSTRIA,1983,0,0.4903876
PROTTES,LOWERAUSTRIA,1983,0,0.4903723
SCHWANBERG,STYRIA,1986,1,0.4902108
SEEBENSTEIN,LOWERAUSTRIA,1994,0,0.4901186
ROTTENMANN,STYRIA,1994,1,0.4901163
MOLLN,UPPERAUSTRIA,1990,0,0.4898144
FEISTRITZ/KNITTELFELD,STYRIA,1994,1,0.4897361
WOLFAU,BURGENLAND,1983,0,0.4895961
MUELLENDORF,BURGENLAND,1986,0,0.489335
SCHEIFLING,STYRIA,1990,1,0.4892423
WEIDEN/RECHNITZ,BURGENLAND,1990,0,0.4891975
PIESENDORF,SALZBURG,1983,0,0.4891892
MARGARETEN,VIENNA,1990,0,0.4891835
LICHTENWOERTH,LOWERAUSTRIA,1994,0,0.4891827
WIEN-UMGEBUNG,LOWERAUSTRIA,1986,0,0.4891753
OBERWALTERSDORF,LOWERAUSTRIA,1994,0,0.4891304
KITTSEE,BURGENLAND,1990,0,0.48903
WOLFAU,BURGENLAND,1990,0,0.4889162
LEOBERSDORF,LOWERAUSTRIA,1994,0,0.4888889
KAINDORF/SULM,STYRIA,1990,1,0.4888179
HIMBERG,LOWERAUSTRIA,1994,0,0.4887892
HOLZHAUSEN,UPPERAUSTRIA,1986,0,0.4884393
TELFS,TYROL,1983,1,0.4883671
STOCKENBOI,CARINTHIA,1990,1,0.4883303
NEUMARKT/YBBS,LOWERAUSTRIA,1990,0,0.4882629
SCHEIFLING,STYRIA,1986,1,0.4880952
WALD/SCHOBERPASS,STYRIA,1990,1,0.4880952
BRUECKL,CARINTHIA,1994,1,0.4880886
GUTTARING,CARINTHIA,1983,1,0.4880084
MISCHENDORF,BURGENLAND,1983,0,0.4879565
ZEISELMAUER-WOLFPASSING,LOWERAUSTRIA,1990,0,0.4878049
TADTEN,BURGENLAND,1986,0,0.487781
PETRONELL-CARNUNTUM,LOWERAUSTRIA,1994,0,0.4877419
WINDISCHGARSTEN,UPPERAUSTRIA,1986,0,0.4877324
TREFFEN,CARINTHIA,1983,1,0.4875112
IRSCHEN,CARINTHIA,1983,1,0.4875108
FERNITZ,STYRIA,1990,1,0.487367
BRUCK/GROSSGLOCKNERSTR.,SALZBURG,1983,0,0.4872583
WENG/ADMONT,STYRIA,1986,1,0.4871795
PINKAFELD,BURGENLAND,1983,0,0.4871709
SCHALCHEN,UPPERAUSTRIA,1986,0,0.4870849
ENGELHARTSTETTEN,LOWERAUSTRIA,1983,0,0.487069
LAFNITZ,STYRIA,1994,1,0.4869565
MOOSBRUNN,LOWERAUSTRIA,1986,0,0.4868571
PARSCHLUG,STYRIA,1994,1,0.4867924
LIEBOCH,STYRIA,1986,1,0.486783
HUETTAU,SALZBURG,1990,0,0.4867359
HOCHWOLKERSDORF,LOWERAUSTRIA,1986,0,0.4866562
LUNZ/SEE,LOWERAUSTRIA,1983,0,0.4866233
ST.PANTALEON-ERLA,LOWERAUSTRIA,1986,0,0.4864662
WIESFLECK,BURGENLAND,1983,0,0.4864499
BRUCK/GROSSGLOCKNERSTR.,SALZBURG,1990,0,0.4862599
WERNDORF,STYRIA,1994,1,0.4861878
LANDL,STYRIA,1994,1,0.4861702
WOELLERSDORF-STEINAB.,LOWERAUSTRIA,1994,0,0.4861184
GRUNDLSEE,STYRIA,1994,1,0.4859438
TURNAU,STYRIA,1986,1,0.4859155
KATZELSDORF,LOWERAUSTRIA,1983,0,0.4858985
RADENTHEIN,CARINTHIA,1990,1,0.4856099
HANNERSDORF,BURGENLAND,1986,0,0.4855769
OSLIP,BURGENLAND,1994,0,0.4855422
BUCHBACH,LOWERAUSTRIA,1986,0,0.4854369
PICHL-KAINISCH,STYRIA,1994,1,0.4853659
GRESTEN,LOWERAUSTRIA,1986,0,0.4852547
FRAHAM,UPPERAUSTRIA,1990,0,0.4851485
ST.URBAN,CARINTHIA,1986,1,0.4848883
EGGENDORF/TRAUNKREIS,UPPERAUSTRIA,1990,0,0.4848485
LITSCHAU,LOWERAUSTRIA,1983,0,0.4848485
HERNALS,VIENNA,1986,0,0.4848122
DEUTSCH JAHRNDORF,BURGENLAND,1986,0,0.4847826
GALLIZIEN,CARINTHIA,1986,1,0.4845938
WOERSCHACH,STYRIA,1983,1,0.4845758
LOOSDORF,LOWERAUSTRIA,1994,0,0.4845071
UTTENDORF,SALZBURG,1994,0,0.4844885
HANNERSDORF,BURGENLAND,1983,0,0.484472
ASCHACH/DONAU,UPPERAUSTRIA,1990,0,0.4844444
GROSSSOELK,STYRIA,1983,1,0.484375
STEINDORF/OSSIACHER SEE,CARINTHIA,1983,1,0.484375
WEISSKIRCHEN/TRAUN,UPPERAUSTRIA,1990,0,0.4843014
WEYER LAND,UPPERAUSTRIA,1994,0,0.4842726
ROSSLEITHEN,UPPERAUSTRIA,1986,0,0.4842105
ANSFELDEN,UPPERAUSTRIA,1994,0,0.4841679
ST.EGYDEN/STEINFELD,LOWERAUSTRIA,1983,0,0.4840887
KALWANG,STYRIA,1986,1,0.4840426
WIENER NEUSTADT (LAND),LOWERAUSTRIA,1990,0,0.4839047
NIEDERNSILL,SALZBURG,1986,0,0.483871
WIESFLECK,BURGENLAND,1990,0,0.4838275
LANGKAMPFEN,TYROL,1983,1,0.4838179
WALD/PINZGAU,SALZBURG,1983,0,0.4836363
PIRKA,STYRIA,1990,1,0.4836237
TRAGOESS,STYRIA,1983,1,0.4835859
LABUCH,STYRIA,1983,1,0.4835681
LEONDING,UPPERAUSTRIA,1986,0,0.4835595
ROSSLEITHEN,UPPERAUSTRIA,1990,0,0.4834674
EBERNDORF,CARINTHIA,1994,1,0.4834456
WILLENDORF,LOWERAUSTRIA,1990,0,0.4834437
STAINACH,STYRIA,1986,1,0.4833586
GAISHORN/SEE,STYRIA,1986,1,0.4832605
ST.PETER-FREIENSTEIN,STYRIA,1994,1,0.4832563
GLOGGNITZ,LOWERAUSTRIA,1994,0,0.4831432
WOELBLING,LOWERAUSTRIA,1983,0,0.4831288
KIRCHBICHL,TYROL,1986,1,0.4830949
ST.MAREIN/MUERZTAL,STYRIA,1994,1,0.4830113
HEILIGENKREUZ/LAFNITZTAL,BURGENLAND,1983,0,0.4829857
TILLMITSCH,STYRIA,1994,1,0.4829851
KAINACH/VOITSBERG,STYRIA,1983,1,0.4828326
MAUTERN/STEIERMARK,STYRIA,1983,1,0.4827806
ST.KATHREIN/HAUENSTEIN,STYRIA,1983,1,0.4827586
STIWOLL,STYRIA,1990,1,0.482684
ARNOLDSTEIN,CARINTHIA,1994,1,0.4826818
WARTBERG/AIST,UPPERAUSTRIA,1986,0,0.4825871
BOCKSDORF,BURGENLAND,1994,0,0.4825581
ALTHEIM,UPPERAUSTRIA,1983,0,0.4825291
BAD ST.LEONHARD/LAVANTTAL,CARINTHIA,1986,1,0.4825023
BAIRISCH KOELLDORF,STYRIA,1994,1,0.4824903
NEUBERG/BURGENLAND,BURGENLAND,1986,0,0.4824798
GAADEN,LOWERAUSTRIA,1983,0,0.4822581
MOOSDORF,UPPERAUSTRIA,1990,0,0.4821429
PAMA,BURGENLAND,1990,0,0.4821429
PAMHAGEN,BURGENLAND,1990,0,0.4821287
LOSENSTEIN,UPPERAUSTRIA,1983,0,0.4820819
ST.PAUL/LAVANTTAL,CARINTHIA,1983,1,0.4820528
FEISTRITZ/ANGER,STYRIA,1983,1,0.4819897
WIESFLECK,BURGENLAND,1986,0,0.4819277
HOHENTHURN,CARINTHIA,1986,1,0.4818653
GROSS-ENZERSDORF,LOWERAUSTRIA,1990,0,0.4817784
HEIDENREICHSTEIN,LOWERAUSTRIA,1994,0,0.4817495
PUCHBERG/SCHNEEBERG,LOWERAUSTRIA,1994,0,0.4817481
HART/GRAZ,STYRIA,1990,1,0.4817162
ST.MARGARETHEN/LUNGAU,SALZBURG,1983,0,0.4816901
ORTH/DONAU,LOWERAUSTRIA,1983,0,0.4815864
FRANKENBURG/HAUSRUCK,UPPERAUSTRIA,1986,0,0.4815448
ST.LORENZEN/MUERZTAL,STYRIA,1990,1,0.481392
ENGELHARTSTETTEN,LOWERAUSTRIA,1990,0,0.4813206
PICHL-PREUNEGG,STYRIA,1983,1,0.4813084
ILLMITZ,BURGENLAND,1983,0,0.4813056
SAALFELDEN/STEIN. MEER,SALZBURG,1990,0,0.4813004
WIEN-UMGEBUNG,LOWERAUSTRIA,1990,0,0.4810671
OTTNANG/HAUSRUCK,UPPERAUSTRIA,1990,0,0.4808767
STEYREGG,UPPERAUSTRIA,1990,0,0.4806553
HOLLENSTEIN/YBBS,LOWERAUSTRIA,1983,0,0.4806451
MOERBISCH/SEE,BURGENLAND,1994,0,0.480563
HOLLENSTEIN/YBBS,LOWERAUSTRIA,1990,0,0.4805511
SCHOENAU/TRIESTING,LOWERAUSTRIA,1994,0,0.4805195
SANDL,UPPERAUSTRIA,1986,0,0.4804305
WIMPASSING/LEITHA,BURGENLAND,1983,0,0.4804124
OBDACH,STYRIA,1990,1,0.4802681
TECHELSBERG/WOERTHER SEE,CARINTHIA,1994,1,0.48
ERNSTHOFEN,LOWERAUSTRIA,1983,0,0.4799659
ARDNING,STYRIA,1990,1,0.4799499
ZEISELMAUER-WOLFPASSING,LOWERAUSTRIA,1986,0,0.4796905
GRAZ (STADT),STYRIA,1983,1,0.4795345
LUNZ/SEE,LOWERAUSTRIA,1990,0,0.4795322
RATSCH/WEINSTRASSE,STYRIA,1990,1,0.4795082
SIGMUNDSHERBERG,LOWERAUSTRIA,1983,0,0.4794316
WEISSENSTEIN,CARINTHIA,1994,1,0.4794228
ST.MARGARETHEN/ROSENTAL,CARINTHIA,1986,1,0.4794157
ST.NIKOLA/DONAU,UPPERAUSTRIA,1983,0,0.4791667
STIWOLL,STYRIA,1986,1,0.4789916
HEILIGENKREUZ/LAFNITZTAL,BURGENLAND,1986,0,0.4789823
LANGENWANG,STYRIA,1986,1,0.4788733
LASSNITZTHAL,STYRIA,1986,1,0.4788733
RECHNITZ,BURGENLAND,1994,0,0.4788527
HASLAU/BIRKFELD,STYRIA,1990,1,0.4788274
WIENER NEUSTADT (STADT),LOWERAUSTRIA,1994,0,0.4787879
BRUNN/GEBIRGE,LOWERAUSTRIA,1983,0,0.4787675
PFAFFENHOFEN,TYROL,1990,1,0.4786477
KLEBLACH-LIND,CARINTHIA,1986,1,0.4785802
ST.ANDRAE-WOERDERN,LOWERAUSTRIA,1983,0,0.478481
SULMECK-GREITH,STYRIA,1990,1,0.4784689
NEUKIRCHEN/GROSSVENEDIGER,SALZBURG,1983,0,0.4784226
RUDEN,CARINTHIA,1994,1,0.4783505
LEIBEN,LOWERAUSTRIA,1994,0,0.4783133
LUDMANNSDORF,CARINTHIA,1986,1,0.4782609
PISTORF,STYRIA,1986,1,0.4782609
BAD GASTEIN,SALZBURG,1986,0,0.47815
OBERWEG,STYRIA,1983,1,0.4781491
REICHENAU,CARINTHIA,1986,1,0.4781319
SANDL,UPPERAUSTRIA,1990,0,0.4781282
BREITENBRUNN,BURGENLAND,1990,0,0.4780488
POTTENDORF,LOWERAUSTRIA,1994,0,0.4778654
SEIERSBERG,STYRIA,1990,1,0.4778168
HINZENBACH,UPPERAUSTRIA,1990,0,0.4777475
SPITZ,LOWERAUSTRIA,1983,0,0.4777448
ST.GEORGEN/GUSEN,UPPERAUSTRIA,1994,0,0.4775982
WOLFSTHAL,LOWERAUSTRIA,1990,0,0.4775465
GRUENBURG,UPPERAUSTRIA,1990,0,0.4775435
NIEDERNSILL,SALZBURG,1990,0,0.4774083
TRAGWEIN,UPPERAUSTRIA,1983,0,0.4772596
FERNITZ,STYRIA,1986,1,0.4772393
WARTBERG/AIST,UPPERAUSTRIA,1990,0,0.4771443
UNTERWEITERSDORF,UPPERAUSTRIA,1986,0,0.4771323
ST.MARTIN/WOELLMISSBERG,STYRIA,1983,1,0.4770932
KOHFIDISCH,BURGENLAND,1994,0,0.4770868
DIENTEN/HOCHKOENIG,SALZBURG,1994,0,0.4770115
MARKT ALLHAU,BURGENLAND,1983,0,0.4769503
PREGARTEN,UPPERAUSTRIA,1990,0,0.476929
HOF/LEITHABERGE,LOWERAUSTRIA,1983,0,0.4768637
PAMA,BURGENLAND,1986,0,0.4768311
LIEBOCH,STYRIA,1990,1,0.4768089
TREGLWANG,STYRIA,1986,1,0.4766667
KIRCHBICHL,TYROL,1990,1,0.4766511
ST.MICHAEL/BURGENLAND,BURGENLAND,1990,0,0.4766444
WERFEN,SALZBURG,1990,0,0.4766082
SULMECK-GREITH,STYRIA,1986,1,0.4765625
TRAUN,UPPERAUSTRIA,1994,0,0.4764385
MINIHOF-LIEBAU,BURGENLAND,1983,0,0.4763193
KRENGLBACH,UPPERAUSTRIA,1990,0,0.4762901
LEONDING,UPPERAUSTRIA,1990,0,0.4762846
MISCHENDORF,BURGENLAND,1986,0,0.4762646
WELS (LAND),UPPERAUSTRIA,1983,0,0.4759763
KRUMMNUSSBAUM,LOWERAUSTRIA,1990,0,0.4757397
POERTSCHACH/WOERTHER SEE,CARINTHIA,1990,1,0.4756722
MARZ,BURGENLAND,1994,0,0.4756672
WOLFSTHAL,LOWERAUSTRIA,1986,0,0.4755319
PURBACH/NEUSIEDLER SEE,BURGENLAND,1990,0,0.4754316
HINZENBACH,UPPERAUSTRIA,1983,0,0.4753146
ASTEN,UPPERAUSTRIA,1994,0,0.4752268
ERLACH,LOWERAUSTRIA,1994,0,0.4751491
IRSCHEN,CARINTHIA,1990,1,0.4750779
LEOGANG,SALZBURG,1990,0,0.4750594
KATSDORF,UPPERAUSTRIA,1990,0,0.4750542
WERFEN,SALZBURG,1986,0,0.4749164
KALWANG,STYRIA,1990,1,0.4748908
KLEIN ST.PAUL,CARINTHIA,1986,1,0.4748804
KRENGLBACH,UPPERAUSTRIA,1986,0,0.4746704
KLEIN-POECHLARN,LOWERAUSTRIA,1994,0,0.4746622
EBENTHAL,LOWERAUSTRIA,1983,0,0.474645
KAINDORF/SULM,STYRIA,1986,1,0.4745763
SCHLUESSLBERG,UPPERAUSTRIA,1990,0,0.4744615
DIENTEN/HOCHKOENIG,SALZBURG,1983,0,0.4743327
TRAUNKIRCHEN,UPPERAUSTRIA,1983,0,0.4742771
ENGERWITZDORF,UPPERAUSTRIA,1983,0,0.4741739
ST.LAMBRECHT,STYRIA,1986,1,0.47411
BREITENBRUNN,BURGENLAND,1986,0,0.4741036
SCHWARZAU/STEINFELDE,LOWERAUSTRIA,1994,0,0.4740958
MOERBISCH/SEE,BURGENLAND,1986,0,0.4740883
EISENSTADT-UMGEBUNG,BURGENLAND,1994,0,0.4739476
GROSSDIETMANNS,LOWERAUSTRIA,1983,0,0.4738707
PAMHAGEN,BURGENLAND,1983,0,0.4738462
ULRICHSKIRCHEN-SCHLEINB.,LOWERAUSTRIA,1983,0,0.473796
STATZENDORF,LOWERAUSTRIA,1994,0,0.4737485
OGGAU/NEUSIEDLER SEE,BURGENLAND,1986,0,0.4736842
SAALFELDEN/STEIN. MEER,SALZBURG,1986,0,0.4735683
NECKENMARKT,BURGENLAND,1983,0,0.4733333
LAFNITZ,STYRIA,1986,1,0.4733258
FEISTRITZ/ROSENTAL,CARINTHIA,1994,1,0.4732411
SEEWALCHEN/ATTERSEE,UPPERAUSTRIA,1986,0,0.4730679
ST.JOHANN/WALDE,UPPERAUSTRIA,1986,0,0.4729508
ARDNING,STYRIA,1986,1,0.4729194
BERG/DRAUTAL,CARINTHIA,1983,1,0.4728878
KIRCHBERG-THENING,UPPERAUSTRIA,1994,0,0.4727273
NEUMARKT/STEIERMARK,STYRIA,1983,1,0.4726531
KLAGENFURT (LAND),CARINTHIA,1986,1,0.4726524
RAMINGSTEIN,SALZBURG,1983,0,0.4724669
YBBS/DONAU,LOWERAUSTRIA,1994,0,0.4723302
WIES,STYRIA,1983,1,0.4722399
WALPERSBACH,LOWERAUSTRIA,1986,0,0.4721805
UNTERWART,BURGENLAND,1983,0,0.4721408
LUDMANNSDORF,CARINTHIA,1983,1,0.4721116
DEUTSCH JAHRNDORF,BURGENLAND,1990,0,0.472093
TRAUTMANNSDORF/LEITHA,LOWERAUSTRIA,1983,0,0.4720779
ST.MARGARETHEN/LUNGAU,SALZBURG,1990,0,0.472067
FLOING,STYRIA,1983,1,0.4720328
ST.MARIEN,UPPERAUSTRIA,1990,0,0.472
PISTORF,STYRIA,1994,1,0.4718826
WALD/SCHOBERPASS,STYRIA,1986,1,0.4717349
KEUTSCHACH/SEE,CARINTHIA,1990,1,0.4716536
WALLERN/TRATTNACH,UPPERAUSTRIA,1983,0,0.4716243
LASSNITZTHAL,STYRIA,1990,1,0.4715447
MINIHOF-LIEBAU,BURGENLAND,1994,0,0.4715026
GROSS-ENZERSDORF,LOWERAUSTRIA,1986,0,0.4714395
ALTENBERG/RAX,STYRIA,1990,1,0.4713656
STIWOLL,STYRIA,1983,1,0.4712389
BAD GOISERN,UPPERAUSTRIA,1994,0,0.4712169
BRAND-NAGELBERG,LOWERAUSTRIA,1983,0,0.4711359
ST.BARTHOLOMAE,STYRIA,1983,1,0.4711055
STEYR (STADT),UPPERAUSTRIA,1994,0,0.471036
NEUHAUS,CARINTHIA,1986,1,0.4709596
PFARRKIRCHEN/BAD HALL,UPPERAUSTRIA,1986,0,0.4709507
MICHAELERBERG,STYRIA,1983,1,0.4709302
SCHWANBERG,STYRIA,1994,1,0.4709077
ST.POELTEN (STADT),LOWERAUSTRIA,1994,0,0.4707736
MUHR,SALZBURG,1983,0,0.4703088
ST.MARTIN/RAAB,BURGENLAND,1990,0,0.4703072
TUERNITZ,LOWERAUSTRIA,1986,0,0.4702703
REISENBERG,LOWERAUSTRIA,1986,0,0.4702467
DELLACH/DRAUTAL,CARINTHIA,1990,1,0.4701692
WALPERSBACH,LOWERAUSTRIA,1990,0,0.4701492
OBERVOGAU,STYRIA,1990,1,0.4699029
HAFNING/TROFAIACH,STYRIA,1994,1,0.469657
LURNFELD,CARINTHIA,1986,1,0.4695617
PIBERBACH,UPPERAUSTRIA,1986,0,0.469546
LEOGANG,SALZBURG,1986,0,0.4694809
KAINACH/VOITSBERG,STYRIA,1994,1,0.4693878
HEIDENREICHSTEIN,LOWERAUSTRIA,1983,0,0.4692308
EBENSEE,UPPERAUSTRIA,1994,0,0.4691497
BAD HOFGASTEIN,SALZBURG,1990,0,0.4690564
ST.KANZIAN/KLOPEINER SEE,CARINTHIA,1986,1,0.4689953
KROTTENDORF-GAISFELD,STYRIA,1990,1,0.4689793
BURGAU,STYRIA,1986,1,0.4689564
MISCHENDORF,BURGENLAND,1994,0,0.4687988
ST.LAMBRECHT,STYRIA,1990,1,0.46875
SCHOENKIRCHEN-REYERSDORF,LOWERAUSTRIA,1986,0,0.4686907
FAVORITEN,VIENNA,1994,0,0.4686707
LIGIST,STYRIA,1986,1,0.46851
ROHRBACH-STEINBERG,STYRIA,1994,1,0.4684899
THERESIENFELD,LOWERAUSTRIA,1994,0,0.4683544
WILHELMSBURG,LOWERAUSTRIA,1994,0,0.4682889
PUCH/HALLEIN,SALZBURG,1983,0,0.4682676
KATSDORF,UPPERAUSTRIA,1986,0,0.4681481
PINKAFELD,BURGENLAND,1986,0,0.4681268
LUDERSDORF-WILFERSDORF,STYRIA,1983,1,0.4681256
LANZENKIRCHEN,LOWERAUSTRIA,1994,0,0.4680639
GRUENBURG,UPPERAUSTRIA,1986,0,0.467898
LASSEE,LOWERAUSTRIA,1983,0,0.4678363
GAISHORN/SEE,STYRIA,1990,1,0.4678112
UNTERKOHLSTAETTEN,BURGENLAND,1990,0,0.4677207
GRAMBACH,STYRIA,1983,1,0.4675716
HUETTAU,SALZBURG,1986,0,0.4675615
MARCHTRENK,UPPERAUSTRIA,1994,0,0.4675408
PINKAFELD,BURGENLAND,1990,0,0.4674019
JEDENSPEIGEN,LOWERAUSTRIA,1990,0,0.4673768
HIMMELBERG,CARINTHIA,1983,1,0.4673748
JENBACH,TYROL,1986,1,0.4673103
JENBACH,TYROL,1986,1,0.4673103
MOLLN,UPPERAUSTRIA,1986,0,0.4672856
UNTERPREMSTAETTEN,STYRIA,1986,1,0.4672619
SCHOENKIRCHEN-REYERSDORF,LOWERAUSTRIA,1990,0,0.4672131
HUNDSHEIM,LOWERAUSTRIA,1994,0,0.4671916
ST.VEIT/PONGAU,SALZBURG,1983,0,0.4670019
MARBACH/DONAU,LOWERAUSTRIA,1994,0,0.466731
WEISSKIRCHEN/TRAUN,UPPERAUSTRIA,1983,0,0.4667258
LUNZ/SEE,LOWERAUSTRIA,1986,0,0.4666172
REICHENFELS,CARINTHIA,1983,1,0.466611
AURACH AM HONGAR,UPPERAUSTRIA,1983,0,0.4665793
UNTERPREMSTAETTEN,STYRIA,1990,1,0.4665503
BAD GROSSPERTHOLZ,LOWERAUSTRIA,1990,0,0.466541
GOLS,BURGENLAND,1986,0,0.4664903
LIGIST,STYRIA,1990,1,0.4664679
SCHLADMING,STYRIA,1983,1,0.4663866
NICKELSDORF,BURGENLAND,1994,0,0.4663551
ROHRENDORF/KREMS,LOWERAUSTRIA,1983,0,0.4662921
KAPRUN,SALZBURG,1994,0,0.4662577
HERNALS,VIENNA,1990,0,0.4662079
KEUTSCHACH/SEE,CARINTHIA,1986,1,0.4661836
MUHR,SALZBURG,1990,0,0.4661458
SCHLUESSLBERG,UPPERAUSTRIA,1986,0,0.4660194
STEUERBERG,CARINTHIA,1986,1,0.465946
REICHENAU,CARINTHIA,1990,1,0.4659091
ILLMITZ,BURGENLAND,1986,0,0.4658754
EBENTHAL/KAERNTEN,CARINTHIA,1994,1,0.4658446
PFAFFSTAETTEN,LOWERAUSTRIA,1986,0,0.465771
SCHOENWIES,TYROL,1994,1,0.4657236
SCHOENWIES,TYROL,1994,1,0.4657236
OBERAICH,STYRIA,1994,1,0.4656114
TRAGWEIN,UPPERAUSTRIA,1990,0,0.4654704
EBREICHSDORF,LOWERAUSTRIA,1994,0,0.4653892
ROHRBACH/GOELSEN,LOWERAUSTRIA,1986,0,0.4653887
RANGERSDORF,CARINTHIA,1983,1,0.4653768
LITSCHAU,LOWERAUSTRIA,1986,0,0.4653725
HERMAGOR/PRESSEGGER SEE,CARINTHIA,1983,1,0.4653487
WALDING,UPPERAUSTRIA,1983,0,0.4651416
PAMA,BURGENLAND,1994,0,0.4649777
KRUMMNUSSBAUM,LOWERAUSTRIA,1986,0,0.4649227
