voter.id,treatment,victim.status,ge2000,ge2002,fam.members,age,party,sex,pct.white,median.income
62696,0,2,Y,0,4,56,N,M,1,49861
62697,0,3,Y,0,1,46,N,M,0.258566,51979
62698,0,3,Y,1,2,45,D,M,0.926342,53000
62699,0,2,Y,1,1,52,N,M,0.943726,51818
62700,1,2,Y,1,1,41,N,F,0.456054,46378
62701,0,3,Y,1,2,47,D,M,0.926342,53000
62702,0,3,Y,1,2,51,N,M,0.464928,53031
62703,1,3,N,0,1,56,N,M,0.120885,30530
62704,1,3,N,0,1,44,N,F,0.806818,65250
62705,1,3,Y,1,2,58,D,M,0.542657,56324
62706,0,3,N,0,1,65,D,F,0.019717,39206
62707,0,3,Y,0,5,32,N,M,0.930631,42682
62708,0,3,Y,1,4,54,N,M,0.977568,52260
62709,1,3,N,0,1,77,N,M,0.964286,47500
62710,0,3,N,0,2,61,N,F,0.831762,40625
62711,1,2,Y,1,1,63,N,F,0.300914,16476
62712,1,3,Y,1,2,53,N,M,0.328777,42439
62713,0,3,N,0,1,59,N,F,0.676471,41450
62714,0,3,Y,1,1,44,D,F,0.182843,31236
62715,0,3,Y,1,1,67,D,F,0.613988,47857
62716,0,3,Y,1,1,61,D,F,0.300914,16476
62717,0,3,N,0,5,37,D,F,0,57500
62718,0,3,Y,1,2,54,D,M,0.664532,50657
62719,0,3,Y,0,1,52,D,F,0.514656,45038
62720,0,3,N,0,1,72,N,F,0.964286,47500
62721,0,3,Y,1,3,53,N,F,0.537784,51629
62722,0,3,Y,1,2,45,D,F,0.550241,42083
62723,0,3,N,0,1,34,N,M,0.73165,39241
62724,1,3,N,0,1,82,N,F,0.328777,42439
62725,0,3,N,0,1,62,D,F,0.862776,57237
62726,0,3,N,0,2,55,D,F,0.300914,16476
62727,0,3,Y,0,1,55,D,F,0.328777,42439
62728,0,3,Y,0,2,34,N,F,0.515244,38875
62729,0,3,N,1,1,66,N,M,0.13641,31094
62730,1,3,Y,1,1,48,N,F,0.71752,46339
62731,0,3,N,0,2,37,N,M,0.896033,41607
62732,0,3,Y,1,2,49,D,M,0.131051,35662
62733,0,3,Y,1,1,44,D,M,0.644265,47370
62734,1,3,N,0,1,58,N,M,0.309572,51818
62735,0,3,Y,1,1,33,D,F,0.019717,39206
62736,0,3,N,0,1,56,D,F,0.456054,46378
62737,0,3,N,0,1,58,D,F,0.211177,35673
62738,1,3,N,0,3,67,D,M,0.532051,52083
62739,0,3,N,0,1,40,D,M,0.926778,50234
62740,0,3,N,0,1,42,D,F,0.300914,16476
62741,1,3,Y,0,2,48,D,F,0.050325,17830
62742,1,3,Y,1,3,47,N,F,0.935441,35982
62743,0,3,N,0,1,46,D,M,0.184661,51944
62744,1,2,Y,1,1,51,D,M,0.700612,51525
62745,0,3,Y,0,2,50,D,M,0.98017,53750
62746,0,3,Y,1,4,73,D,F,0.985417,71875
62747,0,3,Y,1,2,46,D,M,0.704883,108633
62748,0,3,Y,1,4,74,D,M,0.985417,71875
62749,0,3,N,1,2,83,N,M,0.82348,46705
62750,1,3,Y,1,3,40,D,F,0.992819,51875
62751,0,3,N,0,2,89,D,F,0.854586,47692
62752,0,3,Y,1,2,81,D,M,0.854586,47692
62753,0,3,N,1,1,36,D,F,0.142638,37011
62754,0,3,N,0,2,82,N,F,0.82348,46705
62755,1,3,Y,1,3,51,N,M,0.935441,35982
62756,0,3,Y,0,3,65,D,M,0.936326,46875
62757,0,3,Y,1,4,57,D,F,0.602906,37434
62758,0,2,Y,0,2,33,N,M,0.903896,52163
62759,1,3,Y,1,3,44,D,M,0.992819,51875
62760,0,3,N,0,2,33,N,M,0.050797,26364
62761,0,3,Y,0,1,32,N,F,0.779741,58056
62762,0,3,N,0,1,33,N,M,0.847597,44821
62763,0,3,N,0,1,52,D,F,0.170648,90502
62764,1,3,Y,1,2,38,N,M,0.448887,38305
62765,0,3,Y,0,2,48,D,F,0.019717,39206
62766,0,3,N,0,3,34,N,M,0.42573,54458
62767,0,3,N,0,1,67,D,F,0.831762,40625
62768,0,3,N,0,2,49,D,M,0.550241,42083
62769,0,3,Y,1,1,52,N,M,1,49861
62770,0,3,Y,0,3,32,D,F,0.310638,50125
62771,0,3,N,0,2,33,N,F,0.476651,57500
62772,0,3,N,0,2,71,D,M,0.125607,37167
62773,0,3,Y,1,1,39,D,F,0.125607,37167
62774,0,3,Y,0,2,54,D,M,0.694536,52727
62774,0,3,Y,0,2,54,D,M,0.694536,52727
62775,0,2,Y,1,3,53,D,F,0.78673,61429
62776,1,3,Y,1,2,42,N,F,0.416324,40662
62777,0,3,N,0,2,34,D,F,0.125607,37167
62778,0,3,N,0,4,33,N,M,0.514656,45038
62779,0,3,Y,1,4,56,D,F,0.514656,45038
62780,0,3,N,0,4,33,D,M,0.514656,45038
62781,0,3,Y,0,4,34,D,M,0.514656,45038
62782,0,3,N,0,1,46,D,F,0.244715,40048
62783,0,3,N,0,2,50,D,F,0.664532,50657
62784,0,3,Y,0,1,32,N,M,0.398406,31458
62785,0,3,N,1,1,41,N,M,0.489253,35801
62786,0,3,N,0,2,37,N,M,0.634492,43281
62787,0,3,Y,1,2,39,D,M,0.448887,38305
62788,0,3,Y,1,2,56,N,M,0.476651,57500
62789,0,3,Y,1,2,49,D,M,0.476651,57500
62790,0,3,Y,0,2,51,D,M,0.019717,39206
62791,0,3,Y,1,2,51,N,M,0.41444,55379
62792,0,3,Y,0,2,59,D,F,0.41444,55379
62793,0,2,Y,1,1,42,N,F,0.839357,47292
62794,0,3,Y,1,2,45,D,M,0.977568,52260
62795,0,3,Y,0,2,32,D,F,0.903896,52163
62796,0,3,N,0,2,70,N,F,0.096277,71875
62797,1,3,Y,1,2,58,N,M,0.636364,47794
62798,0,3,Y,0,2,45,N,F,0.489253,35801
62799,0,3,Y,1,1,55,D,M,0.258566,51979
62800,0,3,Y,1,1,50,N,F,0.476651,57500
62801,0,3,Y,0,2,56,N,M,0.489253,35801
62802,1,3,Y,1,1,74,N,M,0.568015,58929
62803,0,3,N,0,4,37,D,F,0.532051,52083
62804,0,3,N,0,2,41,D,M,0.448887,38305
62805,0,3,Y,1,4,53,D,F,0.924284,83740
62806,0,3,N,0,1,34,N,M,0.536974,51304
62807,0,3,N,0,1,71,D,F,0.669986,43068
62808,0,2,N,0,3,60,D,M,0.782258,59338
62809,1,3,N,0,4,57,D,M,0.111852,51528
62810,0,3,N,0,2,88,D,F,0.903896,52163
62811,0,3,N,0,2,85,D,M,0.594127,50556
62812,1,3,N,0,2,96,D,F,0.085544,37016
62813,0,3,Y,1,3,47,D,M,0.448887,38305
62814,0,3,N,0,4,32,N,F,0.536357,52321
62815,0,3,N,0,3,32,N,M,0.251567,39083
62816,0,3,Y,1,4,61,D,M,0.602906,37434
62817,1,2,Y,1,2,45,D,F,0.396448,50238
62818,0,3,N,0,1,62,D,F,0.300914,16476
62819,1,3,Y,1,2,59,D,F,0.636364,47794
62820,0,3,N,0,1,37,N,F,0.689888,43750
62821,0,3,N,0,1,36,N,F,0.821906,60602
62822,0,3,N,0,3,51,D,M,0.936326,46875
62823,1,3,N,0,1,33,N,M,0.657573,40804
62824,0,3,Y,1,1,48,D,F,0.759789,57489
62825,0,3,N,0,2,43,N,M,0.096277,71875
62826,0,3,Y,1,3,53,D,M,0.42573,54458
62827,0,3,Y,1,2,45,N,F,0.964286,47500
62828,0,3,Y,0,3,31,D,M,0.50442,41382
62829,0,3,N,0,1,63,D,F,0.740463,41625
62830,0,3,Y,1,2,57,N,F,0.740463,41625
62831,0,3,Y,0,1,54,D,F,0.85343,55395
62832,0,3,Y,1,2,51,N,M,0.456054,46378
62833,0,3,N,0,2,65,D,F,0.836364,79102
62834,1,3,Y,1,2,46,D,M,0.625728,47793
62835,0,3,N,0,3,62,D,M,0.143634,36085
62836,0,3,N,0,1,47,D,F,0.143634,36085
62837,0,3,N,0,2,48,D,F,0.456054,46378
62838,0,3,Y,0,3,51,D,F,0.936326,46875
62839,0,3,N,0,1,34,N,F,0.636364,47794
62840,0,3,N,0,1,35,N,F,0.943726,51818
62841,0,3,Y,0,2,34,D,M,0.51706,38571
62842,0,3,Y,0,2,61,N,F,0.944889,50481
62843,0,3,Y,0,2,77,D,F,0.594127,50556
62844,0,3,N,0,1,88,D,F,0.989784,55100
62845,0,3,Y,0,1,65,D,M,0.075924,31957
62846,0,3,Y,0,3,34,D,M,0.010726,44662
62847,0,3,N,0,3,55,D,F,0.766849,71667
62848,0,3,Y,1,2,71,D,F,0.523163,33387
62849,0,3,Y,1,4,31,N,M,0.870031,72569
62850,0,3,Y,1,1,31,D,F,0.870162,36992
62851,0,3,N,0,1,56,N,F,0.62512,54615
62852,0,2,Y,1,5,68,D,M,0.003726,49464
62852,0,3,Y,1,5,68,D,M,0.003726,49464
62853,0,3,N,0,2,32,D,M,0.058613,52260
62854,1,3,Y,0,3,49,D,F,0,49602
62855,0,3,N,0,3,38,D,F,0.734556,71071
62856,0,3,N,0,4,37,D,M,0.247091,44000
62857,0,3,N,0,4,38,N,F,0.801636,75086
62858,1,3,Y,1,2,63,D,M,0.836828,49808
62859,0,3,Y,1,2,45,N,M,0.108024,40205
62860,1,3,Y,1,2,45,D,M,0.876383,37619
62861,0,3,Y,0,3,33,N,M,0.936326,46875
62862,0,3,Y,1,2,48,N,F,0.461923,54559
62863,1,3,N,0,1,37,D,F,0.936275,40500
62864,0,3,N,0,3,32,N,M,0.859901,57969
62865,0,3,Y,1,5,72,D,F,0.003726,49464
62865,0,2,Y,1,5,72,D,F,0.003726,49464
62866,1,3,Y,0,2,48,D,F,0.876383,37619
62867,0,3,Y,1,2,59,N,F,0.989784,55100
62868,0,3,N,0,2,94,D,M,0.989784,55100
62869,0,3,N,0,2,31,N,M,0.515244,38875
62870,0,3,N,0,1,74,N,F,0.197753,29926
62871,0,3,N,0,2,31,N,F,0.536357,52321
62872,0,3,N,0,2,52,N,M,0.883281,61875
62873,0,3,Y,0,2,46,N,F,0.883281,61875
62874,0,3,Y,0,1,86,D,F,0.005357,52639
62875,0,3,Y,1,1,62,D,M,0.928062,67806
62876,0,3,Y,1,1,101,D,F,0.550241,42083
62877,0,3,N,0,1,92,D,F,0.182843,31236
62878,0,3,N,0,1,59,D,F,0.513148,45855
62879,0,3,Y,1,1,58,D,F,0.778075,42444
62880,0,3,Y,1,3,72,D,M,0.908924,68750
62881,0,3,Y,1,2,64,D,M,0.782258,59338
62882,0,3,Y,1,2,69,D,M,0.636052,54919
62883,0,2,Y,1,1,58,D,M,0.07283,20000
62884,0,3,Y,1,3,64,D,F,0.019717,39206
62885,0,3,Y,1,3,46,N,M,0.167866,34821
62886,0,3,Y,1,2,65,D,F,0.806818,65250
62887,0,3,N,0,1,61,D,F,0.294776,41571
62888,1,3,Y,1,2,67,N,M,0.42573,54458
62889,1,3,Y,1,1,57,D,F,0.489253,35801
62890,0,3,N,0,1,52,N,M,0.943726,51818
62891,0,3,Y,1,4,54,N,M,0.644265,47370
62892,0,3,N,0,1,70,D,F,0.328777,42439
62893,0,2,Y,1,1,68,D,M,0.125874,36181
62894,0,3,Y,1,1,76,D,M,0.926778,50234
62895,0,3,N,0,1,63,D,F,0.600587,32045
62896,0,3,Y,1,2,65,N,F,0.95493,91306
62897,0,2,N,0,2,51,D,F,0.414231,56806
62898,1,3,Y,1,2,40,N,M,0.928062,67806
62899,0,3,Y,1,2,49,D,F,0.985417,71875
62900,1,2,Y,1,1,57,D,M,0.050325,17830
62901,0,3,N,0,1,79,D,M,0.689888,43750
62902,1,3,Y,0,1,71,N,F,0.806818,65250
62903,1,3,Y,1,2,75,N,F,0.229388,37551
62904,1,3,N,0,2,83,N,F,0.229388,37551
62905,0,3,Y,1,1,51,D,F,0.396448,50238
62906,0,3,Y,1,3,64,N,M,0.123634,32101
62907,0,3,Y,1,1,55,D,F,0.879518,60491
62908,0,3,N,0,2,40,N,M,0.924603,38472
62909,0,3,N,0,1,89,N,F,0.457627,47030
62910,0,3,N,0,2,45,N,F,0.764227,66154
62911,0,2,Y,0,4,62,D,F,0.764227,66154
62912,0,3,Y,1,1,64,D,M,0.849188,98032
62913,1,3,Y,1,1,44,N,M,0.866898,74000
62914,0,3,N,1,2,37,N,M,0.784674,75762
62915,0,3,Y,1,1,45,N,M,0.542657,56324
62916,0,3,Y,0,1,53,D,F,0.875093,57115
62917,1,3,N,0,2,53,N,F,0.928062,67806
62918,0,3,Y,1,2,78,D,M,0.95493,91306
62919,0,3,Y,1,2,84,D,F,0.411645,57557
62920,0,3,Y,1,1,76,N,M,0.414231,56806
62921,1,3,Y,1,1,75,D,F,0.457627,47030
62922,0,3,N,0,1,85,D,F,0.930631,42682
62923,0,3,N,0,2,60,D,F,0.928062,67806
62924,0,3,N,0,1,83,N,F,0.97677,163749
62925,0,3,Y,1,2,64,D,M,0.80675,62750
62926,0,3,N,0,2,83,D,F,0.328777,42439
62927,0,3,N,0,1,78,D,M,0.550241,42083
62928,0,2,N,0,2,52,N,F,0.908924,68750
62929,0,3,Y,1,1,83,N,M,0.80675,62750
62930,0,3,Y,1,2,56,D,F,0.464928,53031
62931,1,3,Y,1,1,59,N,F,0.943623,194421
62932,0,3,Y,0,1,38,D,M,0.836364,79102
62933,0,3,Y,1,4,49,D,F,0.608911,73125
62934,0,3,N,0,4,39,N,F,0.801636,75086
62935,1,3,N,0,2,79,N,F,0.989784,55100
62936,1,3,N,0,2,86,N,M,0.989784,55100
62937,0,3,Y,1,2,73,N,F,0.866787,61017
62938,0,3,Y,1,2,81,D,M,0.457627,47030
62939,0,3,N,0,2,40,N,F,0.679152,54375
62940,0,3,N,0,1,87,D,M,0.335798,57045
62941,0,3,Y,1,2,49,D,M,0.304841,54167
62942,0,3,Y,1,2,50,D,F,0.304841,54167
62943,0,2,N,1,1,49,N,M,0.289107,39777
62944,0,3,Y,1,2,54,D,M,0.74618,47604
62945,0,3,Y,1,2,53,D,F,0.74618,47604
62946,0,3,N,0,2,54,D,F,0.657573,40804
62947,0,3,Y,1,1,63,D,F,0.657573,40804
62948,0,2,N,0,2,37,D,M,0.761671,45703
62949,0,3,Y,1,1,75,D,F,0.700612,51525
62950,1,3,Y,0,1,59,D,F,0.017614,14375
62951,1,3,N,0,1,75,D,M,0.017614,14375
62952,1,3,N,0,2,77,D,F,0.806818,65250
62953,0,3,Y,1,2,71,D,M,0.177078,33651
62954,0,3,Y,0,2,65,D,F,0.261811,27364
62955,1,3,N,0,3,77,N,F,0.871087,84046
62956,1,3,N,0,1,87,N,M,0.871087,84046
62957,0,3,N,0,1,48,N,M,0.740741,179894
62958,0,3,N,0,1,53,N,M,0.740741,179894
62959,0,3,N,0,2,75,D,F,0.328777,42439
62960,0,3,N,0,1,58,D,F,0.009284,54524
62961,0,3,N,0,1,92,D,F,0.009284,54524
62962,1,3,N,0,1,59,D,F,0.764516,45398
62963,0,3,N,0,2,75,N,F,0.776087,39211
62964,0,3,Y,1,3,43,D,F,0.837893,43889
62965,0,3,Y,1,2,56,D,F,0.837893,43889
62966,0,3,N,0,3,46,N,F,0.271838,38996
62967,0,3,N,0,1,58,D,M,0.73365,83984
62968,0,2,Y,1,1,61,D,F,0,22207
62969,0,3,Y,1,2,55,D,F,0.015544,15625
62970,0,3,N,0,1,56,D,M,0.663188,37813
62971,0,3,N,0,1,99,D,M,0.524324,46635
62972,0,3,Y,0,3,94,D,F,0.786039,59474
62973,0,3,N,0,3,95,D,M,0.786039,59474
62974,0,3,Y,0,2,68,D,F,0.911111,47750
62975,0,3,N,0,1,81,D,F,0.951225,30643
62976,0,3,Y,1,1,42,D,M,0.808241,67308
62977,0,3,Y,0,1,73,D,M,0,30859
62978,0,3,N,0,2,78,D,F,0.949427,25938
62979,0,3,N,0,1,89,D,F,0.446347,41164
62980,1,3,N,0,3,37,D,F,0.346669,32135
62981,1,3,N,0,2,64,D,M,0.755629,35820
62982,1,3,N,0,2,55,N,F,0.755629,35820
62983,0,3,Y,1,1,66,D,M,0.642553,40396
62984,0,3,Y,1,1,73,N,M,0.597605,36429
62985,0,3,Y,0,1,80,D,F,0,14318
62986,0,3,N,0,1,40,D,F,0.551479,34417
62987,0,3,Y,1,2,48,N,F,0.006304,15722
62988,0,2,Y,1,1,75,D,F,0.823383,26333
62989,1,3,N,0,2,38,D,M,0.848542,58533
62990,0,2,Y,1,1,51,D,M,0.66634,70114
62991,0,3,Y,1,1,55,N,M,0.74578,37232
62992,0,3,Y,1,2,60,D,F,0.810236,76637
62993,0,3,Y,1,2,61,D,M,0.810236,76637
62994,0,3,N,0,3,56,D,M,0.07494,65163
62995,0,3,N,0,5,58,D,M,0.771129,31993
62996,0,3,Y,1,5,55,D,F,0.771129,31993
62997,0,2,Y,1,2,38,D,M,0.630616,44000
62998,0,3,N,0,1,56,N,F,0.700612,51525
62999,0,3,Y,1,1,92,N,F,0.834446,45089
63000,0,3,Y,1,1,63,N,M,0.450128,40341
63001,0,3,N,0,1,48,D,M,0.553535,43708
63002,0,3,N,0,1,54,D,F,0.764227,66154
63003,0,3,N,0,2,44,D,F,0,9876
63004,0,3,N,0,2,63,N,M,0.87463,72250
63005,0,3,N,0,2,66,N,F,0.87463,72250
63006,0,3,Y,1,2,58,N,M,0.898679,62534
63007,0,3,Y,1,2,81,N,M,0.818659,70900
63008,0,3,Y,1,2,70,N,F,0.818659,70900
63009,0,3,N,0,3,70,N,M,0.912656,65526
63010,0,3,N,0,3,72,N,F,0.912656,65526
63011,0,3,Y,1,1,63,D,F,0.181545,29094
63012,0,3,N,0,2,74,D,M,0.757976,49900
63013,0,3,N,0,1,56,D,F,0.914792,76812
63014,0,3,Y,1,2,75,N,M,0.898829,70556
63015,0,3,N,0,1,38,D,F,0.906389,67011
63016,0,3,Y,0,2,63,N,F,0.906389,67011
63017,0,3,Y,0,2,64,N,M,0.906389,67011
63018,0,3,N,0,3,82,N,F,0.929666,71314
63019,0,3,N,0,2,55,N,F,0.894168,71632
63020,0,3,N,0,3,37,N,F,0.01682,14421
63021,0,3,Y,0,1,89,N,F,0.878344,60528
63022,0,3,Y,0,3,56,D,M,0.703213,50164
63023,0,3,Y,1,3,54,D,F,0.703213,50164
63024,1,3,N,0,2,74,D,F,0.703213,50164
63025,0,3,Y,1,2,40,D,M,0.867437,60161
63026,0,2,Y,1,1,48,D,M,0.860572,64222
63027,1,3,Y,1,2,54,N,M,0.912656,65526
63028,0,3,Y,0,3,51,D,F,0.949841,70756
63029,0,3,Y,1,1,45,D,F,0.127301,26686
63030,0,3,Y,1,4,63,D,M,0.949841,70756
63031,0,3,Y,1,4,62,D,F,0.949841,70756
63032,0,3,N,0,4,59,D,F,0.802593,55250
63033,0,2,N,0,1,61,D,F,0.960076,69125
63034,0,3,Y,0,1,81,D,F,0.960076,69125
63035,0,3,N,0,1,57,N,F,0.799748,59286
63036,0,3,Y,1,2,58,N,F,0.898679,62534
63037,0,3,N,0,2,59,N,F,0.925,65583
63038,0,3,Y,1,1,58,D,F,0.430622,42734
63039,1,3,Y,1,1,52,D,F,0.34507,31335
63040,0,3,Y,1,1,82,N,F,0.788941,59519
63041,0,3,Y,1,1,71,D,F,0.898496,80000
63042,0,3,N,0,1,88,D,M,0.721805,50859
63043,0,3,Y,1,2,71,D,M,0.925,65583
63044,0,3,N,0,1,79,D,F,0.854499,68972
63045,1,3,N,0,1,76,D,M,0.69884,60382
63046,0,3,Y,0,1,79,D,F,0.903352,79733
63047,0,3,Y,1,1,65,N,F,0.949841,70756
63048,0,3,Y,1,2,71,N,F,0.840614,61219
63049,0,3,Y,0,4,64,N,F,0.840614,61219
63050,1,3,Y,0,1,85,N,F,0.887472,56824
63051,0,2,Y,1,2,67,D,F,0.757976,49900
63052,1,3,Y,1,2,76,N,F,0.861276,86345
63053,0,3,Y,1,2,76,N,F,0.940623,73125
63054,0,3,N,0,1,75,N,F,0.606939,32695
63055,0,3,N,0,1,61,D,F,0.912656,65526
63056,1,3,Y,1,2,76,D,F,0.860572,64222
63057,1,3,Y,1,2,74,N,M,0.860572,64222
63058,0,3,N,0,2,67,N,M,0.534128,48271
63059,0,3,Y,1,1,66,D,F,0.903352,79733
63060,0,2,Y,1,1,61,N,F,0.912656,65526
63061,0,3,N,0,1,84,D,F,0.7135,55039
63062,0,3,Y,1,3,68,N,F,0.908057,82406
63063,0,2,Y,0,2,60,N,F,0.86,65288
63064,0,3,N,0,3,67,D,M,0.606939,32695
63065,0,3,Y,1,1,65,D,M,0.961637,77931
63066,0,3,Y,0,2,76,D,F,0.92386,63222
63067,0,3,Y,1,3,58,N,F,0.902102,73350
63068,0,3,N,0,3,59,N,M,0.902102,73350
63069,0,3,N,0,1,64,N,M,0.924923,55579
63070,0,3,N,0,1,76,D,F,0.589123,49962
63071,1,3,N,0,3,63,N,F,0.910741,66348
63072,0,3,Y,1,3,72,N,M,0.92799,49451
63073,0,3,Y,0,3,54,D,F,0.981747,59464
63074,0,3,Y,0,1,76,N,F,0.823461,50417
63075,1,2,N,0,2,68,D,F,0.920011,58199
63076,0,3,N,1,2,58,D,F,0.913163,51250
63077,0,3,N,0,3,51,N,F,0.924603,38472
63078,0,3,Y,1,3,54,D,M,0.856415,55931
63079,0,3,Y,1,4,56,N,M,0.898679,62534
63079,0,3,Y,1,4,56,N,M,0.898679,62534
63080,0,3,N,0,2,89,D,F,0.920011,58199
63081,0,3,Y,1,3,52,D,F,0.872727,73359
63081,0,2,Y,1,3,52,D,F,0.872727,73359
63082,0,2,Y,1,4,65,N,F,0.908057,82406
63083,0,3,N,0,2,59,D,M,0.842709,22117
63084,0,2,N,0,2,58,N,F,0.912656,65526
63085,0,3,Y,1,2,74,D,F,0.912656,65526
63086,0,3,N,0,2,61,D,M,0.913163,51250
63087,0,3,Y,1,2,57,N,M,0.92386,63222
63088,0,3,Y,0,3,58,N,F,0.92386,63222
63089,0,3,N,0,1,59,D,F,0.919003,63112
63090,0,3,Y,1,4,51,D,F,0.924603,38472
63091,0,3,Y,1,4,53,N,F,0.898679,62534
63092,0,3,N,1,2,52,D,M,0.516351,54817
63093,1,3,Y,1,5,66,D,M,0.712379,63250
63094,0,2,Y,1,2,80,N,F,0.885981,78905
63095,0,3,N,0,1,86,D,F,0.889011,74135
63096,1,3,N,0,1,44,D,F,0.910741,66348
63097,0,2,Y,0,3,55,N,M,0.826115,68393
63098,0,3,N,0,1,74,D,F,0.820742,62131
63099,0,3,Y,1,5,45,D,M,0.894891,64000
63100,0,2,Y,0,3,60,D,F,0.960076,69125
63101,0,2,N,0,3,56,D,F,0.894168,71632
63102,0,2,Y,0,3,32,N,F,0.856415,55931
63103,0,2,N,0,4,33,N,F,0.840125,58717
63104,0,3,N,0,1,32,N,F,0.924603,38472
63105,0,3,N,0,1,33,D,F,0.248,42381
63106,0,2,Y,1,1,33,D,M,0.879518,60491
63107,0,3,Y,1,3,48,D,F,0.096148,26870
63108,0,3,Y,0,1,32,N,M,0.899693,63393
63109,0,3,N,0,1,87,N,F,0.960076,69125
63110,0,3,Y,0,4,62,N,F,0.960076,69125
63111,0,3,Y,1,1,59,D,F,0.87576,77070
63112,0,3,Y,1,1,60,N,F,0.894785,61024
63113,0,3,Y,0,1,33,N,M,0.867437,60161
63114,0,2,Y,0,3,33,N,M,0.894168,71632
63115,1,3,N,0,2,32,N,F,0.912656,65526
63116,0,3,Y,1,2,66,D,M,0.924603,38472
63117,0,3,Y,1,2,64,D,F,0.924603,38472
63118,0,3,Y,0,4,62,N,M,0.960076,69125
63119,0,3,Y,0,3,32,N,M,0.912656,65526
63120,0,3,Y,1,2,54,N,F,0.894785,61024
63121,0,3,Y,1,2,60,N,M,0.894785,61024
63122,0,3,Y,1,2,32,N,M,0.940623,73125
63123,0,2,N,0,3,58,N,M,0.902102,73350
63124,0,2,N,0,3,55,D,F,0.902102,73350
63125,0,3,N,0,2,92,N,F,0.820742,62131
63126,1,2,Y,1,1,53,D,F,0.712379,63250
63127,0,2,Y,0,4,33,N,M,0.908057,82406
63128,0,2,N,1,1,32,D,F,0.87576,77070
63129,0,3,N,0,1,32,D,M,0.892934,76656
63130,0,3,N,0,3,32,N,F,0.924923,55579
63131,0,3,N,0,1,79,D,M,0.437224,51867
63132,0,2,N,0,2,53,N,F,0.942857,60625
63133,0,3,Y,0,2,38,N,F,0.902102,73350
63134,0,2,Y,0,1,57,N,M,0.924039,52179
63135,0,3,N,0,2,57,N,F,0.766204,52143
63136,0,2,N,0,3,34,N,M,0.902102,73350
63137,1,2,Y,0,2,61,D,M,0.826366,61740
63138,1,2,Y,0,2,51,D,F,0.826366,61740
63139,0,3,N,0,1,32,N,F,0.864472,65341
63140,0,3,Y,1,1,70,D,F,0.081545,26821
63141,0,3,N,0,4,32,N,F,0.912656,65526
63142,0,3,N,0,1,42,D,F,0.860572,64222
63143,0,3,N,0,2,48,D,F,0.589123,49962
63144,0,3,N,0,3,32,N,F,0.92799,49451
63145,1,3,Y,1,2,65,N,F,0.703213,50164
63146,0,3,Y,0,1,53,N,F,0.963964,74946
63147,0,3,Y,1,1,70,D,F,0.757976,49900
63148,0,2,Y,0,1,51,D,F,0.960076,69125
63149,0,3,Y,0,3,58,D,F,0.826115,68393
63150,1,3,N,0,3,32,D,F,0.92799,49451
63151,0,3,N,0,2,36,D,F,0.898679,62534
63152,0,3,Y,1,3,54,D,M,0.961637,77931
63153,0,3,Y,0,3,54,D,F,0.961637,77931
63154,0,3,Y,0,3,59,D,M,0.721779,51741
63155,0,3,N,0,1,32,N,M,0.836965,52188
63156,1,3,Y,0,2,51,D,M,0.912656,65526
63157,0,3,N,0,3,42,D,F,0.864472,65341
63158,1,3,Y,1,5,37,N,M,0.712379,63250
63159,1,3,N,0,5,34,N,M,0.712379,63250
63160,0,3,N,0,2,76,N,M,0.898679,62534
63161,0,3,N,0,4,32,D,M,0.794296,64783
63162,0,3,Y,0,1,66,N,M,0.910741,66348
63163,0,2,Y,0,3,33,N,F,0.786832,54755
63164,0,3,Y,1,1,54,D,F,0.92386,63222
63165,0,3,N,1,1,40,D,M,0.860572,64222
63166,0,3,Y,1,1,69,D,F,0.590035,60272
63167,0,3,N,0,2,32,N,M,0.840791,58826
63168,0,3,N,0,1,45,N,M,0.823461,50417
63169,1,2,Y,0,1,40,N,F,0.902102,73350
63170,0,2,Y,0,1,45,N,F,0.894168,71632
63171,0,3,N,0,3,42,N,F,0.924039,52179
63172,0,3,Y,1,3,48,N,M,0.924039,52179
63173,0,3,Y,0,2,54,D,F,0.894168,71632
63174,1,3,Y,0,2,50,D,F,0.590035,60272
63175,0,2,N,0,2,32,N,F,0.715023,50671
63176,1,2,N,0,2,42,D,F,0.919003,63112
63177,1,2,Y,0,1,44,N,F,0.914792,76812
63178,0,3,N,0,2,38,D,F,0.920011,58199
63179,0,3,N,0,2,43,N,M,0.920011,58199
63180,0,3,N,0,1,74,D,F,0.715023,50671
63181,0,3,Y,1,2,51,D,F,0.782348,56042
63182,1,3,Y,1,2,65,D,M,0.826366,61740
63183,1,3,Y,1,2,58,D,F,0.826366,61740
63184,0,2,Y,0,3,54,D,F,0.894168,71632
63185,0,3,N,0,2,48,N,M,0.878344,60528
63186,0,3,Y,0,1,73,D,F,0.880835,67143
63187,0,3,N,0,2,67,D,F,0.912656,65526
63187,0,3,N,0,2,67,D,F,0.912656,65526
63188,0,3,N,0,1,66,N,F,0.898496,80000
63189,0,3,Y,1,2,37,D,M,0.757976,49900
63190,0,3,N,0,1,46,N,F,0.914792,76812
63191,0,3,N,0,2,54,N,M,0.820742,62131
63192,0,3,N,1,1,42,D,M,0.782348,56042
63193,0,3,Y,1,2,49,D,F,0.794296,64783
63193,0,3,Y,1,2,49,D,F,0.794296,64783
63194,0,3,Y,1,3,52,D,M,0.794296,64783
63195,0,3,N,0,3,45,D,F,0.794296,64783
