treatment,victim.status,voted_2000,voted_2002,fam.members,age,party,sex,pct.white,median.income
0,3,N,0,1,47,D,F,0.41421,54028
0,3,Y,0,1,44,D,F,0.083373,37061
0,3,Y,1,2,53,N,M,0.898002,89083
0,3,N,0,2,63,D,M,0.786596,60469
0,3,N,0,3,42,N,F,0.41421,54028
0,3,Y,1,2,53,D,M,0.764227,66154
1,3,N,0,1,55,D,F,0.877657,64865
0,3,Y,0,2,74,D,M,0.764227,66154
0,3,Y,1,2,53,N,F,0.898002,89083
0,3,Y,0,1,52,N,F,0.903632,69350
0,3,N,0,1,58,D,M,0.902632,83156
0,2,N,0,3,41,D,M,0.023764,14519
0,3,Y,1,1,73,N,F,0.871025,64306
0,3,N,0,2,49,D,F,0.834283,87427
0,3,N,0,1,63,N,M,0.874919,87677
0,3,N,0,2,55,D,F,0.621663,41270
0,3,Y,1,1,49,D,M,0.859578,70330
0,3,N,0,2,50,N,M,0.890463,66887
0,3,N,1,1,45,D,M,0.412744,49479
0,3,Y,0,1,51,D,F,0.826024,76265
1,3,Y,1,1,48,D,M,0.887273,200001
0,3,Y,1,1,73,N,F,0.457627,47030
0,3,Y,0,1,46,D,F,0.843579,75000
0,3,N,0,1,53,D,F,0.811921,77977
0,3,N,0,2,44,D,F,0.885746,88283
0,3,N,0,2,40,D,F,0.885746,88283
0,3,Y,0,2,49,N,M,0.861556,77156
0,3,N,0,1,58,N,M,0.457627,47030
1,3,N,0,1,60,D,F,0.127223,18422
0,3,N,0,2,64,N,M,0.908497,106164
0,3,N,0,1,63,D,F,0.804835,73250
0,2,N,0,1,40,D,M,0.704853,42282
0,3,Y,1,1,63,N,M,0.804835,73250
0,3,Y,0,2,59,N,F,0.943623,194421
0,3,Y,1,2,58,D,F,0.86011,89156
0,3,Y,0,2,69,D,M,0.580796,42255
1,3,Y,0,2,73,D,F,0.763074,75263
0,3,Y,1,2,38,N,M,0.457627,47030
0,3,Y,1,2,38,N,M,0.457627,47030
0,3,N,0,2,64,N,M,0.885981,109948
0,3,N,0,2,47,N,F,0.885981,109948
0,3,Y,1,2,48,N,M,0.943623,194421
1,3,Y,1,1,55,D,F,0.888112,62905
0,3,N,0,1,49,D,M,0.806653,73500
0,3,Y,0,1,42,D,F,0.457627,47030
0,3,Y,0,1,59,D,F,0.858447,57917
0,3,Y,1,2,53,N,F,0.908497,106164
0,3,N,0,2,43,N,M,0.836195,67016
1,3,N,0,1,79,D,F,0.764227,66154
0,3,N,0,1,62,N,F,0.902632,83156
1,3,Y,0,2,59,D,F,0.921759,171992
0,3,Y,1,1,88,D,M,0.457627,47030
0,3,Y,0,1,55,D,M,0.856955,110102
0,3,Y,0,1,52,D,F,0,32794
0,3,N,0,4,35,D,F,0.457627,47030
0,3,N,0,1,43,D,F,0.302917,17614
0,3,N,0,2,48,D,M,0.761781,76475
0,3,N,0,1,44,D,F,0.457627,47030
0,3,N,0,1,50,D,F,0.457627,47030
0,3,Y,1,1,59,D,F,0.705854,58984
1,2,Y,1,1,52,N,F,0.457627,47030
0,3,N,0,2,39,D,F,0.028605,24536
1,3,Y,1,2,48,N,M,0.76699,62143
1,3,Y,1,2,73,N,M,0.887273,200001
1,3,Y,1,2,59,N,F,0.887273,200001
0,3,N,0,1,37,N,M,0.016966,14286
1,3,Y,0,1,68,D,F,0.943623,194421
0,3,Y,0,1,63,N,F,0.969557,83359
0,3,Y,0,1,63,D,F,0.457627,47030
0,3,Y,1,1,53,N,F,0.834283,87427
0,3,Y,1,1,52,D,F,0.86011,89156
0,3,N,0,2,70,N,M,0.75483,48553
0,3,N,0,4,54,N,F,0.902632,83156
0,3,Y,0,2,58,D,M,0.903632,69350
0,3,Y,0,1,47,N,M,0.929947,68816
1,3,Y,0,2,65,N,M,0.921759,171992
0,3,N,0,2,43,D,M,0.127223,18422
1,3,Y,1,1,43,D,F,0.45042,49976
0,3,N,1,1,50,D,F,0.666667,63194
0,3,Y,1,2,52,N,F,0.173385,35469
0,3,Y,1,1,48,D,F,0.764227,66154
0,3,N,0,2,37,N,M,0.806818,70295
0,3,Y,0,2,55,D,F,0.873776,84224
0,3,N,0,2,66,D,M,0.873776,84224
1,3,N,0,2,80,D,M,0.664995,51588
0,3,Y,1,2,64,N,M,0.902632,83156
0,3,Y,1,2,45,D,M,0.663899,53153
0,3,N,0,1,42,N,F,0.024773,18125
1,3,Y,1,1,44,D,F,0.140925,19256
0,3,Y,0,2,52,N,F,0.800789,56296
0,3,N,0,2,55,D,M,0.887273,200001
0,3,Y,1,1,71,D,M,0.890463,66887
0,3,Y,1,1,51,D,F,0.859578,70330
0,3,Y,0,1,46,D,F,0.763074,75263
0,3,Y,1,1,51,D,F,0.723008,79315
0,3,N,0,1,58,N,M,0.457627,47030
0,3,Y,0,1,66,N,F,0.902632,83156
0,3,Y,0,2,62,D,M,0.807288,70150
0,3,Y,1,1,35,N,M,0.030968,33860
0,3,Y,1,3,50,N,F,0.854753,76191
0,3,Y,0,2,56,D,F,0.761781,76475
0,3,N,0,2,83,N,F,0.843846,80000
0,3,N,0,2,39,N,M,0.843846,80000
0,3,N,0,1,47,N,M,0.016751,20020
1,3,Y,1,1,67,N,M,0.854753,76191
1,3,Y,1,1,65,N,M,0.86893,61829
1,3,N,0,2,51,D,F,0.921759,171992
0,3,Y,0,1,60,D,M,0.381179,28229
0,3,Y,0,1,56,N,M,0.797304,76832
0,3,Y,1,2,43,N,M,0.861556,77156
1,3,N,0,1,84,N,F,0.842901,62193
0,3,Y,1,1,50,D,F,0.723008,79315
0,3,Y,1,2,51,N,F,0.45042,49976
1,2,N,0,3,41,N,F,0.871087,84046
0,3,Y,1,2,69,D,M,0.812339,105365
1,3,N,0,1,94,N,F,0.764227,66154
0,3,Y,1,1,53,N,F,0.871087,84046
0,3,N,0,2,49,N,F,0.871025,64306
0,3,N,0,2,49,N,F,0.871025,64306
0,3,Y,0,1,46,D,M,0.899386,84943
1,3,N,0,2,46,N,M,0.763074,75263
0,3,N,0,1,47,D,M,0.856882,71731
0,3,Y,1,2,47,D,F,0.457627,47030
0,2,Y,0,1,51,N,M,0.631784,55069
0,3,N,0,1,79,N,F,0.697124,54954
0,3,N,0,1,50,D,F,0.826816,77019
1,3,N,0,1,54,D,F,0.666667,63194
1,3,Y,1,1,45,N,F,0.888112,62905
0,3,Y,1,2,75,D,M,0.943623,194421
0,3,Y,1,1,48,N,M,0.663899,53153
0,3,N,1,1,52,N,M,0.86011,89156
0,3,N,0,2,38,N,M,0.58012,41638
0,3,Y,1,2,58,D,M,0.028193,28125
1,3,N,0,1,67,D,F,0.83584,52688
0,3,N,0,2,47,N,F,0.440201,35040
0,3,Y,1,1,57,D,F,0.457627,47030
0,3,Y,1,1,61,D,F,0.797304,76832
1,3,Y,0,1,46,D,M,0.834283,87427
1,3,Y,0,3,53,D,M,0.854753,76191
1,3,N,0,3,53,D,M,0.854753,76191
0,3,Y,0,1,52,D,M,0.898002,89083
0,3,Y,1,1,52,D,F,0.866124,71325
1,3,Y,1,1,63,D,M,0.764227,66154
0,3,N,0,1,55,D,M,0.68348,69028
0,3,N,1,1,83,N,F,0.866124,71325
1,2,N,0,3,40,D,F,0.017614,14375
0,3,Y,1,2,48,N,M,0.023764,14519
0,3,N,0,2,52,D,M,0.903444,65795
0,3,Y,1,2,38,D,M,0.457627,47030
0,3,N,1,2,65,D,M,0.023764,14519
0,3,Y,1,1,44,N,M,0.858447,57917
0,3,Y,1,2,63,D,M,0.83584,52688
0,3,Y,1,2,63,D,M,0.83584,52688
0,3,Y,1,3,61,N,M,0.764227,66154
0,2,Y,1,1,48,N,F,0.858447,57917
0,3,N,0,3,36,N,M,0.786596,60469
0,2,Y,1,3,38,D,F,0.791201,70478
0,3,N,0,2,80,N,M,0.8855,97573
0,3,N,0,2,74,N,F,0.8855,97573
1,3,N,0,3,52,D,M,0.013934,13325
0,3,N,0,2,56,N,F,0.887273,200001
0,3,Y,1,3,52,D,F,0.755233,39239
0,3,Y,1,1,44,D,M,0.791998,80251
0,3,N,0,1,47,N,F,0.723008,79315
0,3,N,0,1,62,D,F,0.457627,47030
0,3,Y,0,1,43,D,M,0.938155,168192
0,3,Y,1,1,47,D,F,0.664995,51588
0,3,Y,1,1,46,D,M,0.663899,53153
0,3,Y,0,1,70,N,M,0.871326,75101
0,3,Y,1,2,71,D,M,0.764227,66154
0,3,Y,0,1,86,N,F,0.97677,163749
0,3,Y,1,3,63,D,M,0.028193,28125
0,3,N,0,1,53,D,M,0.763074,75263
0,3,Y,0,1,88,N,F,0.976551,118128
0,3,N,0,2,61,N,M,0.039826,12426
0,3,N,0,1,49,N,M,0.697124,54954
0,3,N,0,1,36,D,M,0.58012,41638
0,3,Y,1,1,75,D,F,0.016751,20020
0,3,Y,0,2,44,N,M,0.664995,51588
0,3,Y,1,1,62,D,F,0.723008,79315
0,3,Y,1,2,63,D,M,0.686381,50426
0,3,Y,1,1,48,D,M,0.045389,25856
0,3,N,0,3,39,D,M,0.013934,13325
0,3,Y,1,1,58,D,F,0.016751,20020
0,3,N,0,1,52,D,F,0.807288,70150
1,3,Y,1,1,61,N,F,0.842901,62193
1,3,N,0,1,39,N,M,0.381179,28229
1,3,N,0,1,46,N,M,0.381179,28229
1,3,Y,0,2,35,D,F,0.028394,21463
0,3,N,0,2,46,D,F,0.903444,65795
0,3,Y,1,1,46,N,M,0.821903,70313
0,3,N,0,2,83,N,M,0.457627,47030
0,3,N,0,1,38,D,M,0.704853,42282
0,3,Y,0,4,41,D,F,0.891416,90224
0,3,Y,0,1,42,D,M,0.877657,64865
0,3,Y,1,1,54,D,F,0.888112,62905
0,2,Y,0,1,54,D,F,0.030968,33860
0,3,Y,1,1,53,D,F,0.866124,71325
0,3,N,0,2,54,D,M,0.849188,98032
0,3,Y,1,2,46,D,F,0.013934,13325
0,3,N,0,1,66,D,F,0.017218,11087
0,3,N,0,2,50,D,F,0.807288,70150
0,3,N,0,3,38,D,M,0.159722,29808
0,3,Y,0,1,40,D,M,0.427198,41781
0,3,N,0,1,46,D,F,0.664995,51588
0,3,N,0,1,63,N,M,0.902632,83156
0,3,N,0,1,57,N,F,0.888112,62905
0,3,N,0,1,56,N,M,0.457627,47030
0,3,Y,1,1,35,D,F,0,17738
0,3,Y,0,1,52,D,F,0,17738
0,3,N,0,1,40,D,F,0,17738
0,3,Y,1,1,37,D,F,0,17738
0,3,Y,1,2,48,D,F,0,17738
0,3,Y,0,1,56,D,F,0,17738
0,3,Y,1,1,86,D,F,0,17738
0,3,N,0,1,34,D,M,0.030968,33860
0,3,N,1,1,56,D,F,0.786596,60469
1,3,N,0,2,40,N,F,0.127223,18422
0,3,N,0,1,54,N,F,0.763285,52161
0,3,N,0,1,49,D,F,0.744308,58208
0,3,Y,0,1,56,N,F,0.723008,79315
0,3,N,0,1,54,D,F,0.871025,64306
0,3,Y,0,1,68,D,F,0.753178,68966
0,3,Y,1,2,70,N,F,0.723018,43071
1,3,Y,0,1,48,D,F,0.890463,66887
1,3,Y,0,4,34,D,F,0.013934,13325
0,3,N,0,1,59,N,M,0.90198,144908
1,3,N,0,1,56,D,F,0.764227,66154
0,3,N,0,1,58,N,F,0.764227,66154
0,3,N,1,1,52,N,F,0.412744,49479
0,3,Y,0,2,65,D,F,0.843579,75000
0,3,Y,0,1,77,N,F,0.855274,64348
0,3,N,0,1,55,N,M,0.868289,74191
0,3,N,1,1,54,D,M,0.692273,30282
0,3,Y,0,1,66,N,M,0.875403,72029
0,3,Y,0,1,46,D,F,0.897538,99542
0,3,N,0,2,44,D,F,0.032633,21155
0,3,Y,0,1,49,D,M,0.648094,56179
0,3,N,0,1,73,D,F,0.457627,47030
0,3,N,0,1,51,N,F,0.816929,69397
0,3,N,0,1,75,D,F,0.028873,15071
0,3,Y,1,2,68,D,F,0.887273,200001
0,3,Y,1,2,70,D,M,0.887273,200001
0,3,Y,0,1,57,N,M,0.703411,124190
0,3,Y,1,1,64,N,F,0.871025,64306
0,3,Y,0,1,44,D,M,0.764227,66154
0,3,Y,0,1,48,D,F,0.897538,99542
0,3,N,0,2,41,D,F,0.159722,29808
0,3,N,0,2,45,D,M,0.016966,14286
0,3,N,0,2,37,D,M,0.023764,14519
0,3,Y,1,2,44,D,F,0.023764,14519
0,3,N,0,1,59,N,F,0.800789,56296
0,3,Y,1,2,35,D,F,0.078939,35646
1,3,N,0,2,52,D,F,0.012074,15316
0,3,Y,0,1,53,D,F,0.789407,71906
0,3,Y,1,1,67,N,F,0.803307,49712
0,3,Y,1,3,41,D,F,0.868289,74191
0,3,Y,1,2,47,D,M,0.664995,51588
0,3,N,0,2,63,D,F,0.854753,76191
0,3,N,0,2,85,N,F,0.302917,17614
0,3,N,0,1,72,D,M,0.01318,30427
0,3,N,0,3,38,D,M,0.916194,108909
0,3,N,1,3,49,D,M,0.767356,86340
0,3,N,0,2,43,N,F,0.457627,47030
0,3,Y,1,1,56,N,F,0.899386,84943
0,3,Y,1,2,58,D,F,0.664995,51588
0,3,N,0,1,54,D,F,0.890463,66887
0,3,N,0,1,87,D,F,0.767356,86340
1,3,Y,1,1,65,D,M,0.843846,80000
0,3,Y,1,2,53,D,M,0.457627,47030
0,3,Y,1,2,53,N,F,0.457627,47030
1,2,N,0,3,34,D,F,0.017614,14375
0,3,Y,1,2,56,D,F,0.013934,13325
1,3,Y,1,1,55,D,F,0.457627,47030
1,3,N,0,1,36,D,F,0.457627,47030
1,3,N,0,2,33,N,F,0.686381,50426
0,3,N,0,1,43,D,F,0.627966,58619
1,3,N,0,1,83,D,M,0.880403,81829
0,3,N,0,3,35,D,M,0.024739,11963
0,3,N,0,2,81,D,M,0.457627,47030
1,3,Y,1,1,56,D,F,0.843846,80000
0,3,N,0,1,79,D,F,0.866124,71325
1,3,N,0,1,62,D,F,0.880403,81829
0,3,N,0,2,62,N,M,0.764227,66154
0,3,Y,1,2,63,N,M,0.903444,65795
0,3,N,0,2,40,D,M,0.457627,47030
0,3,Y,1,1,50,D,M,0.764227,66154
0,3,Y,1,1,46,D,F,0.021587,24909
0,3,Y,0,3,73,D,M,0.76699,62143
0,3,Y,1,1,46,D,F,0.791998,80251
0,3,Y,1,2,48,D,F,0.800347,60556
0,3,N,0,2,57,N,F,0.664995,51588
0,3,N,0,1,46,D,M,0.381179,28229
0,3,Y,0,1,61,D,M,0.849102,72237
1,3,N,1,1,71,D,M,0.247263,26212
0,3,N,0,1,37,N,M,0.627966,58619
0,3,Y,0,2,56,D,F,0.009815,12786
0,3,N,0,1,50,N,F,0.011919,15556
0,3,N,0,1,33,D,F,0.80675,62750
0,3,N,0,2,81,D,F,0.841516,62805
0,3,N,0,1,33,D,M,0.823938,81464
1,3,N,0,2,43,D,M,0.854753,76191
0,3,Y,0,2,48,N,M,0.764227,66154
0,3,N,1,1,52,D,F,0.412744,49479
0,2,N,0,1,74,N,M,0.664995,51588
1,3,N,0,1,91,N,F,0.866124,71325
0,3,Y,1,2,75,D,F,0.013466,12283
0,3,Y,1,2,57,N,M,0.611111,32273
1,3,N,0,1,74,N,M,0.97677,163749
0,3,Y,1,1,66,D,F,0.457627,47030
0,3,N,0,1,89,D,F,0.921534,76573
0,2,N,0,1,46,D,M,0.804835,73250
0,2,Y,1,1,45,D,F,0.496089,37426
0,3,Y,0,1,47,D,M,0.578207,66875
0,3,Y,0,2,34,D,F,0.013934,13325
0,3,Y,0,1,39,D,F,0.830547,57361
1,3,N,0,1,55,D,M,0.888112,62905
0,3,Y,1,1,57,N,M,0.77582,68750
0,3,N,0,1,86,N,M,0.764227,66154
0,3,N,0,3,70,N,M,0.457627,47030
0,3,Y,1,1,76,N,F,0.637151,66806
0,3,Y,1,3,60,N,F,0.457627,47030
1,2,Y,0,2,49,D,F,0.487897,46806
0,3,Y,1,1,62,D,F,0.763285,52161
0,3,Y,1,2,45,N,F,0.457627,47030
0,2,Y,1,1,58,D,F,0.003656,11482
0,3,N,0,2,58,N,F,0.929947,68816
0,3,N,0,1,54,N,M,0.816929,69397
0,2,Y,1,1,47,D,F,0.856882,71731
0,3,N,0,1,38,D,M,0.016966,14286
0,3,N,0,2,33,D,F,0.023764,14519
0,3,Y,0,1,85,D,F,0.024739,11963
1,2,Y,1,3,53,N,F,0.791998,80251
0,3,N,0,2,35,N,M,0.023764,14519
0,3,N,0,1,56,D,M,0.637151,66806
0,3,Y,0,2,50,N,F,0.866219,79628
0,3,Y,0,2,52,N,M,0.866219,79628
1,3,N,0,1,72,D,M,0.897914,75744
0,3,Y,1,3,51,N,F,0.856722,71198
0,3,Y,1,1,82,D,F,0.96112,151230
0,3,N,0,2,38,D,M,0.96112,151230
0,3,Y,0,3,62,N,M,0.954111,95317
0,3,Y,0,3,61,N,F,0.954111,95317
1,2,Y,1,4,72,N,M,0.874815,75086
0,3,A,1,3,53,N,M,1,154137
0,3,N,0,6,51,N,M,0.810499,69844
0,3,N,0,6,48,N,F,0.810499,69844
0,3,Y,1,1,72,N,F,0.804693,76204
0,3,N,0,2,103,N,M,0.862857,55625
0,2,N,0,4,37,N,F,0.11252,59375
0,3,Y,0,3,38,N,M,0.895182,71528
0,3,Y,0,2,59,N,F,0.536772,58068
0,3,Y,0,2,62,N,M,0.536772,58068
0,3,Y,1,3,38,N,F,0.916256,90279
1,3,N,0,2,88,N,M,0.822157,65000
1,2,Y,1,4,59,N,M,0.810499,69844
1,2,Y,1,2,52,D,F,0.888793,85293
0,3,Y,1,3,37,N,M,0.994851,68750
0,3,N,0,5,44,D,M,0.859287,61071
0,3,Y,0,3,38,D,M,0.970819,171503
0,3,N,0,2,54,N,F,0.913005,77570
0,3,Y,1,3,37,N,M,0.89314,67188
1,2,Y,1,1,47,N,F,0.989583,126884
0,2,Y,0,3,50,N,F,0.983385,89093
0,3,N,0,2,83,N,M,0.937984,71528
0,3,N,0,2,83,D,F,0.937984,71528
0,3,Y,1,4,58,N,M,0.934625,96920
1,3,N,0,2,36,D,M,0.96112,151230
0,3,N,0,2,43,N,F,0.913934,117830
0,3,Y,1,3,37,N,F,0.847328,70441
0,3,N,0,3,36,N,F,0.932139,102990
0,3,Y,1,5,44,N,M,0.910326,84527
0,3,A,1,3,47,N,F,0.926887,192073
1,3,A,1,2,74,N,M,0.847328,70441
0,3,Y,0,7,36,D,M,0.893313,96715
0,3,Y,1,2,66,N,M,0.739112,72030
0,3,N,0,2,59,N,M,0.90799,72969
0,3,N,0,2,59,D,F,0.90799,72969
1,3,N,0,6,46,N,F,0,31691
1,2,N,0,2,86,N,M,0.929078,72125
0,3,N,1,2,38,N,M,0.8831,79783
1,3,Y,1,6,40,N,M,0.89314,67188
0,3,Y,1,6,40,N,M,0.89314,67188
0,3,N,0,3,38,N,M,0.722656,69821
1,3,N,0,2,76,N,F,0.556213,76824
0,3,N,0,3,39,N,M,0.862857,55625
0,3,N,0,3,73,N,M,0.75,56875
0,3,Y,1,2,54,N,F,1,154137
0,3,Y,0,3,42,D,F,0.536772,58068
0,3,Y,1,4,52,N,F,0.934625,96920
0,3,N,0,1,62,N,F,0.850123,63239
0,3,Y,1,2,67,N,F,0.926506,65179
0,3,Y,1,2,46,N,F,0.796247,74531
1,3,Y,1,5,55,D,F,0.893313,96715
0,3,N,0,2,39,N,F,0.886792,71827
0,3,Y,1,2,50,N,M,1,154137
0,3,N,0,4,37,N,M,0.573653,86143
0,2,Y,1,2,56,N,F,0.836508,119687
0,3,Y,0,4,37,N,F,0.974217,93946
0,3,Y,0,3,39,N,F,0.929117,81599
0,2,N,0,3,37,N,F,0.919591,69565
0,3,Y,1,4,75,N,M,0.974217,93946
0,3,Y,0,3,82,N,F,0.73278,66893
0,3,Y,0,3,81,N,M,0.73278,66893
0,3,N,0,2,76,N,F,0.955947,104490
0,3,N,0,2,79,N,M,0.955947,104490
0,3,Y,0,1,72,N,F,0.692521,77106
1,3,Y,0,2,46,D,M,0.926337,96784
1,3,Y,1,2,46,D,F,0.926337,96784
0,2,N,0,3,55,N,F,0.78434,192840
0,2,Y,1,2,51,N,M,0.939884,138932
0,3,Y,0,2,80,D,F,0.910112,163145
0,2,Y,0,1,46,D,F,0.955947,104490
0,2,Y,1,3,85,N,F,0.78434,192840
0,3,Y,0,2,41,N,M,0.926887,192073
0,3,N,0,1,79,D,F,0.909579,71492
0,3,N,0,4,60,D,M,0.812325,59485
0,3,N,0,4,60,D,M,0.812325,59485
0,3,Y,1,2,48,N,M,0.796247,74531
1,3,N,0,3,67,D,F,0.833554,102009
1,3,Y,1,3,73,D,M,0.833554,102009
0,2,N,0,3,66,D,M,0.953027,106529
0,3,N,0,3,66,D,M,0.953027,106529
0,2,N,0,4,50,N,F,0.899167,74375
0,2,Y,0,5,52,N,F,0.937984,71528
0,3,Y,0,5,52,N,F,0.937984,71528
0,2,Y,1,4,59,N,M,0.982266,83728
0,2,Y,1,4,54,N,F,0.982266,83728
0,3,N,0,3,49,N,F,0.917088,70938
0,3,Y,0,3,45,N,F,0.772829,54519
0,2,Y,1,2,74,N,M,0.926887,192073
0,3,Y,1,2,36,N,M,0.955947,104490
0,3,Y,0,4,51,N,F,0.910737,73958
0,3,Y,0,4,54,N,M,0.910737,73958
0,3,N,1,2,36,N,F,0.96112,151230
0,3,Y,0,3,36,N,F,0.761991,71583
0,3,N,0,5,36,N,M,0.801993,71321
0,3,N,0,4,38,N,F,0.931492,75790
0,3,Y,1,2,56,N,F,0.397033,51447
1,3,N,0,6,36,N,F,0.812325,59485
0,3,Y,0,3,36,N,M,0.906742,73750
0,3,Y,0,1,87,N,F,0.909579,71492
0,3,N,0,4,36,N,M,0.836508,119687
1,3,Y,0,3,36,N,M,0.78434,192840
0,3,Y,1,5,52,D,F,0.167331,99028
0,2,Y,1,5,56,D,F,0.104258,101449
0,2,Y,1,5,52,D,M,0.104258,101449
0,3,N,0,1,61,D,F,0.958744,86217
0,3,N,1,3,48,N,M,0.556213,76824
0,3,Y,1,3,48,D,F,0.556213,76824
0,3,N,0,2,54,N,F,0.822157,65000
0,3,Y,1,2,47,N,M,0.943576,84501
0,3,Y,1,2,46,N,F,0.943576,84501
0,3,N,0,2,60,N,M,1,154137
1,3,Y,0,3,36,N,M,0.913005,77570
1,3,Y,0,2,83,N,F,0.728867,73083
0,3,Y,1,3,28,N,M,0,31691
0,3,N,0,4,48,D,M,0.804693,76204
0,3,Y,1,4,44,N,F,0.804693,76204
1,3,Y,1,4,37,N,F,0.929078,72125
0,2,Y,0,4,62,N,F,0.901726,74844
0,3,N,0,2,87,N,F,0.896424,100658
0,3,Y,1,3,69,D,F,0.78434,192840
0,3,N,0,2,45,N,F,0.938714,78000
0,3,Y,1,2,45,N,F,0.909579,71492
0,3,Y,1,2,45,N,M,0.909579,71492
0,3,N,0,2,48,N,M,0.938714,78000
0,3,N,0,1,39,D,F,0.891485,56083
0,3,N,0,3,78,N,M,0.366466,70000
0,3,Y,1,2,47,D,F,0.761991,71583
0,3,Y,1,3,53,N,F,0.939884,138932
0,3,Y,1,3,59,N,M,0.939884,138932
0,3,Y,1,2,53,N,M,0.921851,106834
0,3,N,0,3,36,N,F,0.921851,106834
0,3,N,0,3,42,N,M,0.921851,106834
0,3,Y,1,3,72,N,F,0.921851,106834
0,3,Y,0,4,36,N,M,0.891738,51190
0,3,N,0,1,92,N,F,0.891738,51190
1,3,Y,0,3,37,D,F,0.167331,99028
0,3,Y,1,2,53,D,F,0.761991,71583
0,3,Y,1,2,55,N,M,0.761991,71583
0,2,Y,1,3,51,N,F,0.917088,70938
1,3,N,0,2,51,N,F,0.81882,48281
0,2,Y,1,1,46,N,F,0.536772,58068
0,3,N,1,4,42,D,F,0.91191,136271
0,3,Y,1,2,48,N,F,0.958569,110497
0,3,Y,1,2,50,D,M,0.958569,110497
0,3,N,0,1,84,D,F,0.855899,62292
0,3,N,0,2,37,N,M,0.815476,65556
1,2,Y,0,2,51,N,F,0.836508,119687
0,2,Y,1,2,53,N,F,0.938655,70500
0,2,Y,0,2,53,N,M,0.938655,70500
0,3,Y,1,4,72,N,M,0.916735,161928
0,2,N,0,3,39,N,M,0.89314,67188
0,3,Y,1,1,53,N,F,0.73986,72625
0,3,Y,0,2,45,N,M,0.895182,71528
0,3,N,0,1,37,N,M,0.934625,96920
0,2,Y,1,4,46,N,F,0.874815,75086
0,3,N,0,4,36,N,F,0.082317,66912
0,3,Y,0,1,36,N,M,0.739112,72030
1,3,N,0,6,47,D,M,0.108108,61196
1,3,Y,0,2,47,N,F,0.896511,71250
1,3,Y,0,2,56,N,M,0.896511,71250
0,3,Y,0,4,37,N,F,0.701087,48333
0,3,Y,0,2,45,N,M,0.922136,87905
0,2,Y,1,1,46,D,F,0.955947,104490
0,3,Y,1,2,47,D,F,0.893313,96715
0,3,Y,1,2,79,N,F,0.855899,62292
0,3,Y,0,2,80,D,M,0.855899,62292
0,3,Y,1,2,53,D,F,0.955947,104490
0,3,Y,1,2,50,D,M,0.893313,96715
0,3,Y,1,2,48,D,M,0.955947,104490
0,3,Y,0,2,37,N,M,0.893313,96715
0,3,N,0,4,36,N,F,0.667751,88495
0,3,N,0,2,53,D,F,0.444966,62177
0,3,Y,1,1,57,D,F,0.939884,138932
0,3,N,0,1,80,N,F,0.937984,71528
0,3,Y,0,4,63,N,M,0.765664,68393
0,3,Y,0,4,49,N,F,0.765664,68393
0,3,N,0,5,35,N,M,0.962861,79791
0,3,Y,1,2,50,N,F,0.613986,91004
0,3,Y,1,2,47,N,M,0.613986,91004
0,2,Y,1,7,51,D,F,0.953027,106529
0,3,Y,1,7,51,D,F,0.953027,106529
0,2,Y,0,7,55,D,M,0.953027,106529
0,3,Y,0,7,55,D,M,0.953027,106529
0,3,Y,1,2,63,D,F,0.444966,62177
0,3,N,0,2,77,D,M,0.937984,71528
0,3,Y,1,2,49,N,M,0.843203,49911
0,3,A,1,2,47,N,F,0.843203,49911
0,2,Y,1,2,47,D,F,0.483382,74219
0,2,Y,1,2,55,N,M,0.928947,100426
0,3,Y,1,3,53,N,M,0.928947,100426
0,3,Y,1,3,53,N,F,0.928947,100426
0,3,Y,1,3,66,N,M,0.874815,75086
0,3,Y,1,3,58,N,M,0.961074,93128
0,3,Y,1,3,56,N,F,0.961074,93128
0,3,N,0,5,37,N,F,0.981413,165082
0,3,N,0,2,61,D,F,0.95098,87036
0,3,N,0,2,52,D,M,0.009444,58594
0,3,N,0,2,60,N,M,0.95098,87036
0,3,N,0,3,35,N,F,0.862857,55625
0,3,Y,0,4,35,N,F,0.955947,104490
1,2,Y,0,3,47,D,F,0.953027,106529
0,3,Y,0,2,56,N,F,0.91191,136271
1,3,N,0,2,53,N,F,0.85605,72917
1,3,Y,1,3,58,D,M,0.897914,75744
1,3,Y,1,3,56,D,F,0.897914,75744
0,2,N,0,3,40,D,F,0.85346,69688
0,3,Y,1,2,47,D,M,0.761991,71583
0,3,Y,1,3,63,D,F,0.874815,75086
0,3,N,0,3,39,D,F,0.897914,75744
0,3,N,0,3,36,N,F,0.845679,62292
0,3,Y,0,3,51,N,M,0.892754,76187
0,3,Y,1,2,35,D,F,0.829247,50300
0,3,Y,1,6,55,D,M,0.941951,87827
0,3,Y,1,6,55,D,M,0.941951,87827
0,3,Y,1,6,46,D,F,0.941951,87827
0,3,Y,1,6,46,D,F,0.941951,87827
0,3,Y,1,1,48,D,F,0.943576,84501
0,3,N,0,4,37,N,M,0.902381,83202
1,3,Y,1,2,49,D,M,0.892754,76187
0,3,Y,1,2,53,D,M,0.921569,88754
0,3,N,0,1,36,N,M,0.940789,80000
0,3,N,0,2,50,D,M,0.444966,62177
0,3,Y,1,3,53,N,F,0.903056,77375
0,3,Y,0,3,53,N,M,0.903056,77375
0,3,Y,1,8,54,N,M,1,94021
0,3,Y,1,8,54,N,M,1,94021
0,3,Y,1,8,49,N,F,1,94021
