country,wifecoethnic,oppcoethnic,ethnicpercent,vote
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,1
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.010075949,0
mali,0,0,0.010075949,0
mali,0,0,0.010075949,0
mali,0,0,0.010075949,1
mali,0,0,0.010075949,0
mali,0,0,0.010075949,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,1
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,1
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,1
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,1
mali,0,0,0.070728907,0
mali,0,0,0.070728907,1
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.070728907,0
mali,0,0,0.019351691,0
mali,0,0,0.019351691,1
mali,0,0,0.019351691,1
mali,0,0,0.019351691,0
mali,0,0,0.019351691,1
mali,0,0,0.019351691,0
mali,0,0,0.005105942,0
mali,0,0,0.005105942,1
mali,0,0,0.005105942,1
mali,0,0,0.005105942,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,1
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.15939905,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,1
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,1
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,1
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,1
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.105696305,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,1
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,1
mali,0,0,0.069533682,1
mali,0,0,0.069533682,0
mali,0,0,0.069533682,1
mali,0,0,0.069533682,1
mali,0,0,0.069533682,1
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,1
mali,0,0,0.069533682,1
mali,0,0,0.069533682,0
mali,0,0,0.069533682,1
mali,0,0,0.069533682,1
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,1
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,1
mali,0,0,0.069533682,1
mali,0,0,0.069533682,1
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,0
mali,0,0,0.069533682,1
mali,0,0,0.018472259,0
mali,0,0,0.018472259,0
mali,0,0,0.018472259,0
mali,0,0,0.018472259,0
mali,0,0,0.018472259,0
mali,0,0,0.018472259,0
mali,0,0,0.018472259,0
mali,0,0,0.018472259,1
mali,0,0,0.018472259,0
mali,0,0,0.018472259,0
mali,0,0,0.018472259,0
mali,0,0,0.018472259,0
mali,0,0,0.018472259,0
mali,0,0,0.007672704,1
mali,0,0,0.007672704,0
mali,0,0,0.00517977,0
mali,0,0,0.003711114,0
mali,0,0,0.003711114,0
mali,0,0,0.003711114,0
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,1
mozambique,0,0,0.366444073,0
mozambique,0,0,0.366444073,0
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,0
mozambique,0,0,0.079298831,0
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,0
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,0
mozambique,0,0,0.079298831,0
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,0
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,0,0,0.079298831,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,0
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,0
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,0
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,0
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,1,1,0.075125209,1
mozambique,0,0,0.01836394,1
mozambique,0,0,0.01836394,1
mozambique,0,0,0.01836394,1
mozambique,0,0,0.01836394,1
mozambique,0,0,0.01836394,1
mozambique,0,0,0.01836394,1
mozambique,0,0,0.01836394,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,0
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,0
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,0
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,0
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,0
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,0
mozambique,0,0,0.205342237,0
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,0
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,0
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.205342237,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.030050083,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.028380634,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,0
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,0
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,0
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,0
mozambique,0,0,0.060100167,1
mozambique,0,0,0.060100167,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,0
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,0
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,1
mozambique,0,0,0.090984975,0
mozambique,0,0,0.020033389,1
mozambique,0,0,0.020033389,1
mozambique,0,0,0.020033389,1
mozambique,0,0,0.020033389,1
mozambique,0,0,0.020033389,0
mozambique,0,0,0.020033389,1
mozambique,0,0,0.020033389,1
mozambique,0,0,0.020033389,1
mozambique,0,0,0.250656601,1
mozambique,0,0,0.250656601,1
mozambique,0,0,0.250656601,1
mozambique,0,0,0.250656601,1
mozambique,0,0,0.250656601,0
mozambique,0,0,0.250656601,1
mozambique,0,0,0.250656601,1
