year,state,Asian,Black,Hispanic,Indigenous,White,Female,Male,age20,age3045,age4565,age65,total
1991,NE,0.750405361,3.223511562,2.113328384,0.591517058,93.32123764,51.89208945,48.10791055,27.88278081,42.85499163,20.52996412,8.732263442,1228536
1991,NH,0.829424498,0.514033849,0.910055004,0.177824196,97.56866245,51.68058818,48.31941182,27.94945468,47.23969919,18.41032531,6.40052082,869398
1991,NJ,3.508012646,12.17230842,9.375148887,0.159622993,74.78490706,52.37292114,47.62707886,27.09246974,44.92778115,21.06029061,6.919458497,6254738
1991,NM,0.864581301,1.778063871,36.36741783,7.485245826,53.50469117,51.34564431,48.65435569,29.58208753,45.33603078,19.18433716,5.897544538,1163569
1991,NV,3.237781493,5.85613138,9.85868817,1.328744223,79.71865473,49.18310552,50.81689448,28.07139345,47.06618153,20.28075524,4.581669781,1016900
1991,NY,4.025442328,13.62628494,11.70302613,0.269083426,70.37616318,52.82415649,47.17584351,28.61796299,43.88105951,20.44134671,7.059630786,14432327
1991,OH,0.862257244,9.973797397,1.156141071,0.179172454,87.82863183,52.5964805,47.4035195,28.14175847,43.86646515,21.04182574,6.949950641,8585025
1991,OK,1.051965367,6.760835495,2.38024632,7.053887633,82.75306519,52.04807452,47.95192548,28.24362081,43.04957838,20.92536067,7.78144014,2461678
1991,OR,2.414769134,1.430988839,3.601568326,1.172319649,91.38035405,51.36064094,48.63935906,26.06182591,46.12929534,20.21126177,7.597616981,2292890
1991,PA,1.149258854,8.542954364,1.751634041,0.110535107,88.44561763,52.84805251,47.15194749,26.57766703,42.24816178,23.01959495,8.154576227,9599665
1991,RI,1.655229732,3.217051698,4.212665701,0.33317888,90.58187399,52.77465193,47.22534807,29.04196975,41.74309677,21.10083871,8.114094766,815778
1991,SC,0.628919533,27.52769959,0.868200341,0.226505768,70.74867477,52.28239011,47.71760989,30.79559792,43.87077975,19.70779608,5.625826251,2786684
1991,SD,0.403854635,0.383399172,0.550796168,5.660157826,93.0017922,51.2816567,48.7183433,28.04012273,41.43113171,21.37182964,9.156915917,532865
1991,TN,0.636998647,14.64563537,0.658485065,0.192412653,83.86646826,52.61909533,47.38090467,28.80076579,44.06224356,20.31782121,6.819169441,3937371
1991,TX,1.903945943,11.09457617,23.81448983,0.321845248,62.86514282,51.33783405,48.66216595,31.61559478,45.15115864,17.6014105,5.631836078,13164712
1991,UT,2.019885924,0.645389201,4.838160713,1.18754194,91.30902222,50.98219816,49.01780184,35.97814936,42.5714106,16.19368774,5.25675231,1239872
1991,VA,2.582857028,17.78016,2.544585652,0.226702801,76.86569452,51.50718089,48.49281911,30.16141103,46.05952101,18.29920802,5.479859939,4990675
1991,VT,0.562754037,0.285643709,0.60182794,0.274191013,98.2755833,51.68579192,48.31420808,28.47252476,46.17973996,18.63915025,6.708585031,445310
1991,WA,4.291463995,2.780425276,3.895302384,1.436943014,87.59586533,50.86620062,49.13379938,27.87218452,47.16013122,18.57154268,6.396141579,3893613
1991,WI,0.917014449,4.269770658,1.655703229,0.682569406,92.47494226,51.68846116,48.31153884,28.41260043,43.70507789,20.05805578,7.824265893,3852502
1991,WV,0.398682542,2.947193069,0.402210706,0.116498595,96.13541509,52.70724332,47.29275668,26.48198457,42.56079684,22.99470568,7.962512911,1445511
1991,WY,0.577910462,0.688265223,5.059475408,1.669260972,92.00508794,50.26978835,49.73021165,27.48849987,48.07489023,18.58170899,5.854900913,344344
1992,AK,3.671665462,3.775917158,2.867504723,13.65324067,76.03167199,46.95314504,53.04685496,30.09422301,56.50162092,11.58243347,1.821722602,428770
1992,AL,0.565299541,23.49374966,0.605888134,0.390079351,74.94498331,52.87786908,47.12213092,28.8971482,43.28600346,20.73832029,7.078528052,3264464
1992,AR,0.519225498,14.24328742,0.83323128,0.514242121,83.89001368,52.52119128,47.47880872,27.58956693,42.0432695,21.88656879,8.480594782,1886271
1992,AZ,1.563663119,2.694509166,17.58286629,4.32820387,73.83075755,51.0233295,48.9766705,28.92509968,43.3871358,20.5792106,7.108553929,3017210
1992,CA,9.85784336,6.770845141,24.24846089,0.625289135,58.49756147,50.32149612,49.67850388,30.58314218,46.40648063,17.32634503,5.684032171,23730302
1992,CO,1.811275352,3.689392885,12.09385528,0.654425562,81.75105092,50.69713439,49.30286561,27.91658096,49.66178226,17.05605622,5.365580561,2707871
