eduyrs,female,close_far_right,minority,father_citizen,father_secondary,years_to_reform
13,0,0,0,1,1,17
13,1,0,1,0,1,32
13,1,0,1,0,1,26
10,0,0,0,1,0,28
13,1,0,1,0,1,32
11,1,0,1,1,1,-2
13,0,0,1,0,1,0
13,1,0,1,0,1,23
13,0,0,1,1,1,33
13,0,0,1,0,1,20
13,0,1,1,0,1,-16
13,1,0,1,0,1,28
13,1,0,1,0,1,32
11,0,0,0,1,1,10
13,1,0,1,0,1,-1
13,0,0,1,0,1,27
7,0,1,1,0,NA,-14
13,0,0,1,0,1,10
13,1,0,1,0,1,14
12,0,0,1,0,1,27
13,1,0,1,0,1,7
13,0,0,1,0,1,19
13,0,0,1,0,1,-13
13,1,0,0,1,1,2
13,1,0,1,0,1,28
7,1,0,1,0,1,-1
13,1,0,1,0,1,33
8,1,0,1,0,1,2
13,0,0,1,0,1,1
10,1,0,0,1,1,-22
13,1,0,1,0,1,21
13,0,0,1,0,1,30
13,1,0,0,0,1,9
13,0,0,1,0,1,30
13,0,0,1,0,1,30
13,1,0,1,0,1,34
13,1,0,1,0,1,4
13,0,0,1,0,1,27
13,1,0,1,0,1,32
13,1,0,0,1,1,16
13,0,0,1,0,1,30
10,0,1,1,0,1,3
12,0,0,1,1,0,23
13,1,0,1,0,1,28
13,1,0,1,0,1,16
9,0,0,1,0,0,4
13,0,0,1,0,1,32
3,1,0,1,0,1,23
13,0,0,1,0,1,22
7,0,0,1,0,0,-4
13,0,0,1,0,1,9
8,0,0,1,0,1,3
3,0,0,1,0,1,23
13,1,0,1,0,1,16
13,0,0,1,0,1,27
13,1,0,1,0,1,19
4,0,0,1,0,1,18
13,1,0,1,0,1,13
13,0,0,0,0,1,22
13,1,0,1,0,NA,33
13,1,0,1,0,1,18
13,0,0,1,0,1,-4
13,0,0,1,0,1,27
13,1,0,1,0,1,15
4,0,0,1,0,1,7
13,0,0,1,0,0,0
11,1,0,1,0,1,25
13,1,0,1,0,0,6
13,1,0,1,0,1,8
13,1,0,1,0,0,20
13,1,0,1,0,1,11
12,1,0,1,0,1,32
13,0,0,1,0,1,12
13,0,0,1,0,1,10
7,1,0,1,0,1,-21
13,1,0,1,0,1,13
12,1,0,1,0,0,21
13,1,0,1,0,1,27
9,1,1,1,0,0,-3
8,1,0,1,0,1,-4
13,1,0,1,0,1,24
13,0,0,1,0,1,26
10,1,0,1,0,1,6
13,1,0,1,0,1,33
13,1,0,1,0,1,28
4,1,0,1,1,NA,21
13,0,0,1,0,1,8
13,0,0,1,0,1,10
13,1,0,1,1,0,2
13,0,0,1,0,1,33
13,1,0,1,0,1,29
10,1,1,1,0,NA,1
13,1,0,0,1,NA,10
13,0,0,1,0,1,29
9,1,0,1,1,0,12
13,1,0,1,0,1,24
13,1,0,1,0,NA,-17
13,1,0,1,0,1,-7
13,0,0,1,0,1,24
13,0,0,1,0,1,5
13,1,0,1,0,1,14
11,1,0,1,0,1,10
9,0,0,1,0,1,23
13,0,0,1,1,1,2
8,0,0,1,0,1,-11
13,0,1,1,0,1,1
13,0,0,1,0,1,5
13,1,0,1,0,1,1
13,0,0,1,0,1,9
13,1,0,1,1,1,22
10,1,0,1,0,0,11
6,0,0,1,0,0,-17
11,0,0,1,0,1,24
13,0,0,1,0,1,18
11,0,0,1,0,1,8
7,0,0,1,0,0,-9
11,1,0,1,0,1,16
8,1,0,1,0,0,1
13,1,0,1,0,1,25
9,1,0,1,0,1,25
13,1,1,1,0,1,28
13,1,0,1,NA,NA,-22
12,1,0,1,0,1,33
13,1,0,1,0,1,20
12,1,0,1,0,1,1
9,0,0,1,0,1,9
13,0,0,1,0,1,7
13,1,0,1,0,1,21
7,1,0,1,0,1,-4
5,1,0,1,0,1,30
13,0,0,1,0,1,3
9,1,0,1,0,1,1
13,1,0,1,0,1,29
13,0,0,1,0,1,12
13,0,0,1,0,1,29
13,1,0,1,0,1,-2
7,1,0,1,0,0,-21
9,1,0,1,0,1,-10
12,1,0,1,0,1,25
13,1,0,1,0,1,18
12,0,1,1,0,1,28
13,1,0,1,0,1,3
13,1,0,1,1,1,25
9,0,0,1,0,1,19
13,0,0,1,0,1,9
13,1,0,1,0,1,21
13,0,0,1,0,1,1
13,0,0,1,0,0,11
13,1,0,1,0,1,23
13,0,0,1,0,1,18
13,1,0,1,0,1,20
7,1,0,1,0,1,7
13,0,0,1,0,1,20
7,0,0,1,0,0,-14
8,0,1,1,0,0,-17
8,0,0,1,1,1,-10
11,0,1,1,0,1,27
13,1,1,1,0,1,-1
11,1,0,1,0,0,-3
7,0,1,1,0,1,-6
13,0,0,1,0,0,6
13,1,0,1,0,1,-8
11,0,0,1,0,1,5
13,0,0,1,0,1,19
12,1,0,1,1,1,19
13,0,0,1,0,1,-5
9,1,0,1,0,1,14
6,1,0,1,0,1,1
7,0,1,1,0,1,2
0,1,0,1,0,1,-10
13,0,0,1,0,1,11
6,1,0,1,0,NA,-17
13,1,0,1,0,1,19
12,1,0,1,0,1,-14
12,1,0,1,0,1,5
12,0,0,1,0,0,30
13,1,0,1,0,1,11
10,1,0,1,0,1,-12
13,0,0,1,0,1,6
13,0,0,1,0,1,16
13,0,0,1,0,1,9
12,1,0,1,0,0,-9
12,0,0,1,0,1,6
13,1,0,1,0,1,20
13,0,0,1,0,1,8
10,1,0,1,0,0,1
10,1,0,1,0,1,5
9,0,0,1,0,0,-3
13,1,0,1,0,1,23
11,0,0,1,0,1,24
7,1,0,1,0,1,-8
13,1,0,1,0,1,32
9,1,1,1,0,1,2
10,1,0,1,0,1,-2
7,1,0,1,NA,1,2
11,0,0,1,0,1,23
13,0,0,1,0,1,-5
13,1,0,1,0,1,12
11,0,0,1,0,1,-1
10,0,0,1,0,1,25
9,1,0,1,0,1,-22
12,1,0,1,0,1,17
13,0,0,1,0,1,13
13,1,0,1,0,1,-9
0,1,0,1,0,1,-8
13,0,0,1,0,1,-2
7,0,0,1,0,1,-1
13,0,0,1,0,1,15
13,1,0,1,0,1,22
0,0,0,1,0,0,2
12,0,1,1,0,1,9
13,1,0,1,0,1,22
13,1,0,1,0,1,24
13,0,0,1,0,1,34
13,1,0,1,0,1,13
13,0,0,1,0,1,17
12,1,0,1,0,1,20
13,0,1,1,0,0,13
13,0,0,1,0,1,9
13,1,0,1,1,1,26
13,1,0,1,1,0,-16
13,1,0,1,1,1,23
7,1,0,0,1,1,6
11,1,0,1,0,0,-16
13,0,0,1,0,1,-1
10,1,0,1,0,1,29
7,1,0,1,0,1,-10
13,1,0,1,0,1,21
13,1,0,1,0,1,1
13,1,0,1,0,1,26
13,1,0,1,0,1,8
9,0,0,0,1,1,26
12,1,0,1,0,1,0
13,1,0,0,1,0,26
7,1,0,1,0,1,-3
7,1,0,1,0,1,-18
8,0,1,1,0,1,-6
13,1,0,1,0,1,9
13,0,0,1,0,1,7
7,1,0,1,0,1,-24
13,1,0,1,0,1,9
13,1,0,1,0,1,8
13,0,0,1,0,1,8
13,0,0,1,0,1,1
7,0,0,1,0,1,0
8,0,0,1,0,1,4
10,1,0,1,0,1,10
13,0,0,1,0,1,23
13,0,0,1,0,1,10
13,1,0,1,0,1,21
11,1,0,1,0,1,18
5,0,0,1,1,1,-13
13,0,0,1,0,1,11
11,1,0,1,0,1,-17
11,0,0,1,0,0,-2
9,1,0,1,0,1,13
7,1,1,1,0,1,-8
13,1,0,1,0,1,15
13,0,0,1,0,1,11
13,0,0,1,0,1,21
7,0,0,1,0,1,-29
9,1,0,1,1,0,-28
9,1,0,1,0,1,17
7,0,0,1,0,1,-11
13,1,0,1,0,1,24
13,1,0,1,0,1,8
13,0,0,1,0,1,19
10,1,0,1,0,0,-19
7,0,0,1,0,0,1
9,0,0,1,1,1,-4
13,0,0,1,0,1,17
13,0,0,1,0,1,23
13,0,0,1,0,1,-21
13,0,0,1,0,1,-4
13,1,0,1,0,1,30
13,1,0,1,0,1,24
13,1,0,1,0,0,-7
8,0,0,1,0,1,-8
9,1,0,1,0,1,-3
13,1,0,1,0,1,28
12,0,0,1,0,1,21
12,0,0,1,0,1,5
13,0,0,1,0,0,20
13,0,0,1,0,1,1
5,1,0,1,1,0,-11
4,0,1,1,0,1,31
13,1,0,1,0,1,21
3,1,0,1,0,1,15
13,1,0,1,0,1,30
7,1,0,1,0,1,0
13,1,0,1,0,1,27
0,1,0,1,1,1,0
13,0,0,1,1,1,29
13,0,0,1,0,1,25
13,0,0,1,0,1,1
7,1,0,1,0,NA,15
13,1,0,1,0,1,24
6,0,0,1,0,1,2
13,0,0,1,0,0,-2
13,0,0,1,0,NA,6
13,0,0,1,0,1,26
0,1,0,1,0,1,9
11,1,0,1,0,1,4
13,0,0,1,0,1,32
11,0,0,1,0,1,32
13,1,0,1,0,1,-6
10,1,1,1,0,1,2
11,0,0,1,0,0,-9
13,1,0,1,0,1,34
4,1,0,1,1,1,0
12,0,1,1,0,1,12
7,1,0,1,0,1,2
13,1,0,1,0,1,20
13,0,0,1,0,1,-2
13,1,0,1,0,1,30
13,0,0,1,0,1,32
12,0,0,1,0,1,1
13,1,0,1,0,1,12
12,0,0,1,0,0,6
12,0,0,1,0,1,-11
13,1,0,1,0,1,26
13,1,0,1,0,1,14
0,0,0,1,0,0,-28
13,0,0,1,0,0,-5
13,0,0,1,0,1,8
13,0,0,1,0,1,28
10,1,0,1,0,0,12
13,1,0,1,1,1,19
13,0,0,1,0,1,17
7,1,0,1,0,1,-3
7,0,0,1,0,1,-3
13,0,0,1,0,1,9
11,1,0,1,0,1,6
9,0,0,1,0,1,34
13,1,0,1,1,1,33
10,0,0,1,0,0,-17
4,0,1,1,0,1,-7
3,1,0,1,0,1,18
13,0,1,1,0,1,23
8,0,0,1,0,1,-1
2,1,0,1,0,0,22
2,1,0,1,0,0,10
13,0,0,1,0,1,19
8,0,0,1,0,0,-7
8,0,0,1,0,1,1
13,0,0,1,0,1,-8
7,1,0,1,0,0,-22
13,0,0,1,0,1,-6
3,0,0,1,0,1,12
13,1,0,1,0,0,28
13,0,0,1,0,1,29
12,0,0,1,0,1,6
12,0,0,1,0,1,21
12,1,0,1,0,1,14
4,1,0,1,0,NA,5
9,1,0,1,0,1,11
9,0,0,1,0,1,7
13,1,0,1,0,1,11
7,0,0,1,0,0,14
10,1,0,1,0,1,14
12,1,0,1,0,1,20
13,1,0,1,0,1,34
7,0,0,1,0,1,-3
10,1,0,1,0,1,0
8,0,0,1,0,0,-15
13,1,0,1,0,1,27
9,0,0,1,0,0,-15
11,1,1,1,0,0,8
12,1,0,1,0,1,24
13,1,0,1,0,1,10
13,1,0,1,0,1,16
13,1,0,1,0,1,26
13,0,0,1,0,1,-2
13,1,0,1,0,1,30
0,0,0,1,0,0,23
9,1,0,1,0,1,2
13,0,0,1,0,1,2
13,0,0,1,0,1,17
13,1,0,1,0,1,30
9,0,0,1,0,1,-9
3,1,0,1,0,0,-10
12,1,0,1,0,1,-4
9,0,0,1,0,1,19
13,1,0,1,0,1,25
9,0,0,1,0,1,-12
13,0,0,1,0,0,5
13,1,0,1,0,1,19
13,1,0,1,0,1,21
13,0,0,1,0,1,9
11,1,0,1,0,1,6
11,1,0,1,0,1,16
8,0,0,1,0,0,-7
10,1,0,1,0,1,-19
12,1,0,1,0,1,30
13,0,1,1,0,0,21
12,0,0,1,0,1,-12
13,1,0,1,0,1,26
4,0,0,1,0,1,-10
11,0,0,1,0,0,0
13,0,0,1,0,1,18
8,1,0,1,0,1,2
12,1,0,1,0,1,8
12,0,0,1,0,1,21
13,0,0,1,0,0,14
10,0,1,1,0,1,13
13,1,0,1,0,1,3
11,0,0,1,0,1,9
11,0,0,1,0,0,15
8,1,0,1,0,1,0
7,1,0,1,0,1,-13
9,0,0,1,0,1,2
7,1,0,1,0,0,-19
11,0,0,1,0,1,14
13,0,0,1,0,1,15
11,0,0,1,0,0,14
10,0,0,1,0,0,13
8,0,0,1,0,NA,1
7,1,0,1,0,0,-28
7,0,0,1,0,1,-4
11,0,0,1,0,1,-6
10,1,0,1,0,1,1
13,0,0,1,0,1,5
13,1,0,1,0,1,11
13,1,0,1,0,1,30
13,1,0,1,0,1,28
13,0,0,1,0,1,28
13,0,0,1,0,1,-14
13,0,0,1,0,1,33
13,1,0,1,0,1,34
11,1,0,1,0,1,-10
13,1,0,1,0,1,27
10,0,1,1,1,1,-21
13,1,0,1,0,1,-6
13,1,0,1,0,1,17
13,1,0,1,0,1,33
13,0,0,1,0,1,27
7,0,0,1,0,0,-1
13,1,0,1,0,1,15
13,0,0,1,0,1,-7
13,1,0,1,0,1,-14
13,1,0,1,1,1,4
13,0,0,1,0,1,13
13,0,0,1,0,1,3
13,0,0,1,0,1,22
13,0,0,1,0,1,26
13,1,0,1,1,1,10
13,0,0,1,1,NA,-1
13,1,0,1,0,1,13
13,1,0,1,0,1,19
13,1,0,1,0,1,20
13,0,0,1,0,1,14
13,1,0,1,0,1,18
13,0,0,1,0,1,27
2,1,0,1,0,1,-2
13,0,0,1,0,1,-19
8,0,0,1,1,0,22
12,0,0,1,0,1,27
13,0,0,1,0,1,11
13,0,0,1,0,1,23
13,0,0,1,0,1,33
13,1,0,1,0,1,18
13,1,1,1,0,1,23
13,0,0,1,0,1,14
13,1,0,1,0,1,22
13,0,0,1,0,1,0
13,1,0,1,1,1,34
12,1,1,1,0,0,1
13,1,0,1,0,1,-27
12,0,0,1,0,1,20
9,0,0,1,0,1,26
13,1,0,1,0,1,29
13,1,0,1,0,1,29
13,0,1,1,0,1,17
13,1,0,1,0,1,7
13,0,0,1,0,1,2
13,1,1,1,0,1,-5
11,0,0,1,0,1,30
11,0,0,1,0,1,25
13,1,0,1,0,1,18
13,0,0,1,0,1,9
13,0,0,1,0,1,14
13,0,0,1,0,1,25
13,0,0,1,0,1,20
13,0,0,1,1,1,-1
11,1,0,1,0,1,-26
13,0,0,1,0,1,14
13,1,0,1,1,1,-14
13,0,0,1,0,1,7
13,1,0,1,0,1,12
13,0,0,1,0,1,5
13,1,0,1,0,1,5
13,0,0,0,1,1,25
9,1,0,1,0,0,17
11,1,0,1,0,1,9
13,1,0,1,0,1,-14
5,1,0,1,0,1,25
13,1,0,1,0,1,32
13,0,0,1,0,NA,-5
12,0,0,1,0,1,4
7,0,0,1,0,NA,11
13,0,0,1,0,1,22
13,1,0,1,0,1,11
13,0,0,1,0,1,23
11,0,0,1,0,0,1
13,1,0,1,0,NA,23
13,1,0,1,0,1,25
13,0,0,1,0,NA,14
13,1,0,1,0,1,23
8,1,0,1,0,0,-27
13,1,1,1,0,1,23
13,0,0,1,0,1,31
4,0,0,1,0,1,-2
13,1,0,1,0,1,1
4,0,0,1,NA,1,1
7,0,0,1,0,1,29
10,1,0,1,0,0,15
13,1,0,1,0,1,-2
13,0,0,1,0,1,-10
13,1,0,1,0,1,13
13,0,0,1,0,1,-6
13,0,0,1,0,1,24
13,0,0,1,1,1,3
13,1,0,1,0,1,0
13,1,0,1,0,1,-7
13,1,1,1,0,1,-20
13,1,0,1,0,1,3
6,0,0,1,0,1,9
13,0,0,1,0,1,26
10,0,0,1,0,1,6
13,1,0,1,1,1,25
13,1,0,1,0,1,34
12,1,0,1,0,1,-22
11,1,1,1,0,1,6
7,0,0,1,0,0,-9
13,1,0,1,1,1,7
13,1,0,1,0,1,34
10,0,0,1,0,0,22
12,0,0,1,0,1,28
12,0,0,1,0,0,7
6,0,1,1,0,0,-2
13,0,0,1,0,1,33
7,0,0,1,0,1,5
10,0,1,1,0,1,2
11,1,0,1,0,NA,17
9,0,0,1,0,1,17
13,1,0,1,0,1,10
13,0,0,1,0,1,-4
4,0,0,1,0,1,-24
13,0,0,1,0,1,14
11,0,0,1,0,0,12
12,0,0,1,0,1,-18
13,1,0,1,0,1,3
13,1,0,1,0,0,6
9,0,0,1,0,0,-14
9,1,0,1,0,1,-6
13,0,0,1,0,1,34
4,1,0,1,0,1,-29
13,0,0,1,0,1,21
13,1,0,1,0,1,20
11,0,1,1,0,1,10
11,1,1,1,0,1,24
13,0,0,1,0,1,5
7,1,0,1,0,1,-1
11,1,0,1,0,0,7
13,0,0,1,0,1,28
9,0,1,1,1,1,24
13,1,0,1,0,0,4
10,1,0,1,0,1,5
13,0,0,1,0,1,20
12,1,0,1,0,1,8
7,1,0,1,0,1,-18
13,1,0,1,0,1,18
9,1,0,1,0,1,8
13,0,0,1,0,1,9
13,0,0,1,0,1,-1
0,1,0,1,0,0,-3
12,1,0,1,0,0,8
13,0,0,1,0,1,34
11,0,0,1,0,NA,23
8,1,0,1,0,1,-11
12,0,0,1,0,1,7
13,0,0,1,0,1,3
13,0,0,1,0,1,28
13,0,0,1,0,1,33
7,0,1,1,0,1,-14
7,1,0,1,0,0,-8
8,1,0,1,0,1,-1
13,0,0,1,0,1,1
13,0,0,1,0,1,3
8,1,0,1,0,1,-17
13,1,0,1,0,1,32
13,1,0,1,0,NA,7
13,1,0,1,0,1,13
13,0,0,1,0,1,-16
13,1,0,1,0,1,9
13,0,0,1,0,1,10
13,1,0,1,0,1,19
12,1,0,1,0,1,6
13,1,0,1,0,1,22
12,1,0,1,0,0,-22
0,1,0,1,0,0,-8
13,1,0,1,0,0,34
0,0,0,1,0,0,-15
9,0,0,1,0,1,12
13,1,0,1,0,1,32
9,0,1,1,0,1,4
11,1,0,1,0,1,14
7,0,0,1,0,1,5
7,1,1,1,0,1,2
10,1,1,1,NA,NA,-17
13,1,0,1,0,1,23
13,1,0,1,0,1,0
13,1,0,1,0,1,15
13,1,0,1,0,1,8
13,0,0,1,0,1,28
12,1,0,1,0,1,32
7,0,0,1,0,0,-20
12,1,0,1,0,1,-1
13,0,0,1,0,1,3
7,1,0,1,0,1,-18
13,0,0,1,0,1,-8
13,0,0,1,0,1,33
13,0,1,1,0,1,9
7,0,0,1,0,1,-22
13,1,0,1,0,1,-5
11,0,0,1,0,1,-9
13,0,1,1,0,1,14
10,0,0,1,0,1,26
13,0,0,1,0,1,8
12,1,0,1,0,0,-5
13,1,0,1,1,1,-10
13,1,0,1,0,1,26
13,1,0,1,0,1,32
13,1,0,1,0,1,32
13,1,1,1,0,1,26
13,0,0,1,0,1,-6
10,0,0,1,0,1,11
11,1,0,1,0,1,11
12,0,0,1,0,1,-16
11,0,0,1,0,1,10
13,0,0,0,1,1,22
13,1,0,1,0,1,20
8,1,0,1,0,1,1
7,1,0,1,0,0,4
13,0,0,1,0,1,9
7,1,0,1,0,1,-12
8,1,0,1,0,NA,2
8,0,0,1,0,1,-23
11,0,0,1,0,1,2
11,1,0,1,1,1,20
13,1,0,1,0,1,-3
13,1,0,1,0,0,16
1,1,0,1,0,1,10
13,1,0,0,1,1,30
13,1,0,1,0,1,12
13,1,0,1,0,1,-9
7,1,0,1,0,1,2
10,0,0,1,0,1,14
13,0,0,1,0,1,28
12,0,0,1,0,1,12
13,0,0,1,0,1,0
8,0,0,1,0,0,12
13,0,0,1,0,1,-4
13,1,0,1,0,1,34
13,1,0,1,0,1,7
13,1,0,1,0,1,14
13,0,0,1,0,1,-5
13,1,0,1,0,1,4
13,0,0,1,0,1,13
12,0,0,1,0,1,4
13,0,0,1,0,1,1
8,0,0,1,0,1,24
8,0,0,1,0,1,3
13,1,0,1,0,1,17
13,1,0,1,0,1,21
13,1,0,1,0,1,16
13,1,0,1,0,1,34
6,1,0,1,0,1,-8
1,0,0,1,0,1,31
12,1,0,1,0,1,-7
12,1,1,1,0,1,-2
13,1,0,1,0,1,8
12,0,0,1,0,0,7
9,0,0,1,0,1,19
13,1,0,1,0,1,-3
10,1,0,1,0,1,4
10,0,1,1,0,1,9
10,0,0,1,0,1,12
7,1,1,1,0,0,4
13,0,0,1,0,1,31
12,0,1,1,0,1,-8
13,1,0,1,0,1,11
13,1,0,1,0,1,10
13,0,0,1,0,1,34
7,1,0,1,0,0,1
13,1,0,1,0,1,19
7,1,0,1,0,1,-6
13,0,0,1,0,1,32
13,1,0,1,0,1,20
12,1,0,1,0,1,-23
10,1,0,1,0,1,1
13,0,0,1,0,1,22
12,0,0,1,0,1,-2
13,1,0,1,0,1,29
10,0,0,1,0,0,4
13,1,0,1,0,1,21
13,1,0,1,0,1,1
13,0,0,1,0,0,14
13,1,0,1,0,1,20
13,1,0,1,0,1,31
13,0,0,1,0,1,12
7,0,0,1,0,1,2
0,1,1,1,0,0,-1
13,1,0,1,0,1,-8
8,1,0,1,0,0,-6
10,0,0,1,0,1,29
13,1,0,1,0,1,14
10,0,0,1,0,0,-4
13,1,0,1,0,1,14
12,1,0,1,0,1,15
11,1,0,1,0,0,11
13,1,0,1,0,1,15
13,1,0,1,0,1,20
10,0,0,1,0,1,10
13,0,0,1,0,1,18
12,0,0,1,0,1,19
11,0,0,1,0,1,24
13,0,0,1,0,1,8
13,1,0,1,1,1,-3
10,1,0,1,0,1,-8
12,0,0,1,0,1,-3
13,0,0,1,0,1,17
0,1,0,1,0,0,1
5,1,0,1,0,1,31
7,0,0,1,0,1,3
13,0,0,1,0,1,15
13,1,0,1,0,0,21
13,1,1,1,0,1,34
7,0,0,0,NA,1,-2
3,0,0,1,0,1,17
13,1,0,1,0,1,28
10,1,0,1,0,1,-1
12,1,0,1,0,1,12
13,0,0,1,1,1,7
13,0,0,1,0,0,5
8,0,0,1,0,0,10
2,0,0,1,0,1,-5
13,1,0,1,0,1,8
13,1,0,1,0,0,18
2,1,0,1,0,1,13
7,0,0,1,0,1,0
13,0,0,1,0,1,12
10,1,0,1,0,0,-5
13,0,0,1,0,1,-13
13,1,0,1,0,1,24
3,1,0,1,0,1,19
12,0,0,1,0,1,-1
10,1,0,1,0,1,-1
13,0,0,1,0,1,21
3,0,0,1,0,0,25
13,1,0,1,0,1,17
7,0,1,1,0,0,-7
13,1,0,1,1,NA,-3
12,1,0,1,0,1,7
13,0,0,1,0,1,-2
13,1,1,1,0,1,-10
13,0,0,1,0,1,8
9,0,0,1,0,1,-3
13,1,0,1,0,1,-12
13,0,0,1,0,1,26
13,0,0,1,0,1,33
7,1,0,1,0,0,-3
13,1,0,1,0,1,0
4,0,0,1,0,0,11
13,1,0,1,0,1,33
10,1,0,1,0,0,-2
13,0,0,1,0,1,7
13,0,0,1,0,NA,-2
13,0,0,1,0,1,-5
7,1,0,1,0,1,6
13,0,0,1,0,1,5
7,1,0,1,0,1,-24
12,1,0,1,0,1,15
13,0,0,1,0,1,30
7,0,1,1,0,1,-2
13,0,0,1,0,0,15
10,0,0,1,0,1,-9
10,1,0,1,0,1,-8
13,1,0,0,1,NA,30
13,0,0,1,0,1,23
8,1,0,1,0,1,2
13,0,0,1,0,1,11
7,1,0,1,0,0,-20
7,0,0,1,0,1,2
12,0,0,1,0,1,24
13,0,0,1,0,1,6
4,1,0,1,0,0,33
7,1,1,1,0,1,-6
10,0,0,1,0,1,15
13,1,0,1,0,1,16
13,1,0,1,0,1,34
13,0,0,1,0,1,13
12,1,0,1,0,1,-1
13,0,0,1,0,1,9
12,0,0,1,0,0,-8
7,0,0,1,0,1,5
12,0,0,1,0,1,4
4,1,0,1,0,1,-21
12,0,0,1,0,1,20
13,1,0,1,0,1,25
13,1,0,1,0,0,4
13,1,0,1,1,1,9
13,1,0,1,0,1,0
9,0,1,1,0,1,2
7,1,0,1,0,1,6
13,0,0,1,0,1,20
11,0,0,1,0,0,12
13,0,0,1,0,1,20
13,1,0,1,0,1,1
13,0,0,1,0,1,27
7,1,0,1,0,1,-24
13,0,0,1,0,1,-4
10,0,0,1,0,1,-1
13,1,0,1,0,0,6
13,1,0,1,0,1,31
13,0,0,1,0,1,2
13,1,0,1,0,0,2
12,0,0,1,1,1,29
9,0,0,1,0,1,0
10,0,0,1,1,1,-3
13,0,0,1,0,1,25
13,1,0,1,0,1,-6
12,1,0,1,0,1,29
13,1,0,1,0,1,-4
13,0,0,1,0,1,28
13,1,0,1,0,1,5
13,0,0,1,0,1,36
13,0,0,1,0,1,23
13,0,0,1,0,0,-7
13,0,0,1,0,1,33
13,0,0,1,0,0,-8
11,0,0,1,0,0,-9
13,0,0,1,0,NA,31
13,1,0,1,0,1,-8
13,0,0,1,0,1,9
13,0,0,1,0,1,7
13,0,0,1,0,0,-1
13,1,0,1,0,1,-8
13,0,0,1,0,1,25
13,1,0,1,1,1,23
13,1,0,1,0,1,28
7,0,0,1,0,1,32
13,1,0,1,0,1,13
13,0,0,1,0,1,28
13,0,0,1,0,1,31
2,1,0,1,0,1,33
13,1,0,1,0,1,36
13,0,0,1,0,1,32
13,0,0,1,0,1,29
13,1,0,1,0,0,18
13,1,0,1,0,1,23
13,1,0,1,0,1,7
13,0,0,1,0,1,12
13,0,0,1,0,1,20
13,1,0,1,1,0,3
13,0,0,1,0,1,-2
13,0,0,1,0,1,35
13,1,1,1,0,1,13
13,1,0,1,0,1,12
13,1,0,1,0,1,0
9,0,1,1,0,0,8
13,0,0,1,0,0,8
13,0,0,1,0,1,24
13,0,0,1,0,1,20
13,0,0,1,0,1,-8
13,1,0,0,1,1,20
13,0,0,1,0,1,21
13,1,0,1,0,1,36
12,1,1,1,0,1,31
13,0,0,1,0,1,14
13,1,0,1,0,0,20
13,1,0,1,0,1,18
13,0,0,1,0,1,22
13,1,0,1,0,0,-8
13,0,0,1,0,1,17
13,0,0,1,0,1,-16
13,1,0,1,0,NA,9
13,1,0,1,0,1,3
13,1,0,1,0,0,32
13,1,0,1,0,1,12
7,0,1,1,0,0,16
13,1,0,1,0,0,14
10,0,0,1,0,1,-15
4,0,0,1,0,1,-27
13,0,0,1,0,1,10
13,1,0,1,0,1,25
5,1,0,1,1,1,-7
10,1,0,1,0,NA,11
13,0,0,1,0,1,15
12,1,0,1,0,1,-2
8,1,0,1,0,1,-11
13,1,0,1,0,1,27
13,1,0,1,1,0,19
13,0,0,1,0,1,12
10,0,0,1,1,1,19
13,1,0,0,1,1,7
13,1,1,1,0,0,7
13,1,0,1,0,1,19
13,1,0,1,0,1,1
13,0,0,1,0,1,6
13,1,0,1,0,1,-9
13,1,0,1,0,1,24
13,0,0,1,0,1,0
11,0,0,1,0,0,-5
12,1,0,1,0,1,4
13,0,0,1,0,1,17
13,0,0,1,0,1,36
13,1,0,1,0,1,0
9,1,0,1,0,0,5
13,0,0,1,0,1,20
13,1,0,1,0,1,24
13,0,0,1,0,1,12
11,0,0,1,0,1,0
13,0,0,1,0,0,11
9,1,0,1,0,1,19
13,0,1,1,0,1,24
13,0,0,1,1,1,21
13,0,0,1,0,1,4
11,0,0,1,0,0,1
13,1,0,1,1,1,-3
10,1,0,1,0,1,-27
13,1,0,1,0,1,13
13,1,0,1,0,1,14
13,1,0,1,0,1,3
13,1,0,1,0,1,-10
10,1,0,1,0,1,-19
13,1,0,1,0,1,16
13,1,1,1,0,1,22
13,0,0,1,0,1,3
13,0,0,1,0,1,31
7,0,0,1,0,0,-1
5,1,1,1,1,1,31
13,1,0,1,0,1,20
7,1,0,1,0,0,-21
13,1,0,1,0,1,-3
8,0,0,1,0,0,-18
13,1,0,1,0,1,1
13,0,0,1,0,1,3
4,1,0,1,0,0,12
13,1,0,1,0,0,-4
13,0,0,1,0,1,24
9,0,0,1,0,1,-15
13,1,0,1,0,1,34
8,1,0,1,0,0,-17
13,1,0,1,0,1,12
13,0,0,1,0,1,-4
10,0,0,1,0,0,10
7,1,0,1,0,0,2
10,0,1,1,0,0,-3
13,0,0,1,0,1,-3
13,0,0,1,0,1,13
13,0,0,1,0,1,26
13,0,0,1,0,1,13
8,0,0,1,0,0,-7
13,0,0,1,1,1,5
13,0,0,1,0,1,27
13,0,0,1,0,1,27
13,1,0,1,0,1,4
12,1,0,1,0,1,-1
7,0,0,1,0,0,26
6,1,0,1,0,1,21
13,0,0,1,0,0,30
13,1,0,1,0,0,0
13,1,0,1,0,1,10
13,0,0,1,0,1,21
13,0,0,1,0,1,20
12,0,0,1,0,NA,15
